time,flow_anomaly_1_day_max,Seup,Selo,location
2007-01-01T00:00:00Z,-0.052127372,0.1676558,-0.2718682,Upper Willamette River
2008-01-01T00:00:00Z,-0.34573135,-0.12492776,-0.5656575,Upper Willamette River
2009-01-01T00:00:00Z,0.08729141,0.30781776,-0.13524766,Upper Willamette River
2010-01-01T00:00:00Z,-0.32705623,-0.107167855,-0.54830587,Upper Willamette River
2011-01-01T00:00:00Z,0.42872372,0.64845896,0.20767576,Upper Willamette River
2012-01-01T00:00:00Z,0.76878864,0.9890248,0.54908067,Upper Willamette River
2013-01-01T00:00:00Z,-0.06513249,0.15494983,-0.284825,Upper Willamette River
2014-01-01T00:00:00Z,0.13127863,0.35082236,-0.088819526,Upper Willamette River
2015-01-01T00:00:00Z,0.33243746,0.5519662,0.11230537,Upper Willamette River
2016-01-01T00:00:00Z,0.024323685,0.24390945,-0.19558758,Upper Willamette River
2017-01-01T00:00:00Z,-0.43323007,-0.21337898,-0.652938,Upper Willamette River
2018-01-01T00:00:00Z,-0.7805546,-0.5609939,-1.0010542,Upper Willamette River
2019-01-01T00:00:00Z,1.2075295,1.4272132,0.9875136,Upper Willamette River
2020-01-01T00:00:00Z,-0.7580331,-0.5335708,-0.9821179,Upper Willamette River
1981-01-01T00:00:00Z,0.3114124,0.6350539,-0.010680632,Oregon Coast
1982-01-01T00:00:00Z,1.1519904,1.4745811,0.8295522,Oregon Coast
1983-01-01T00:00:00Z,0.7385498,1.0614095,0.4137345,Oregon Coast
1984-01-01T00:00:00Z,0.10486694,0.4271462,-0.21798375,Oregon Coast
1985-01-01T00:00:00Z,-0.5305245,-0.20829011,-0.8532126,Oregon Coast
1986-01-01T00:00:00Z,0.402874,0.7246506,0.079736724,Oregon Coast
1987-01-01T00:00:00Z,-0.2899891,0.031824194,-0.61294955,Oregon Coast
1988-01-01T00:00:00Z,-0.2582488,0.06464302,-0.5803751,Oregon Coast
1989-01-01T00:00:00Z,-0.4922138,-0.17037058,-0.8158427,Oregon Coast
1990-01-01T00:00:00Z,0.007301831,0.329707,-0.31513295,Oregon Coast
1991-01-01T00:00:00Z,-0.4423176,-0.12050658,-0.76531357,Oregon Coast
1992-01-01T00:00:00Z,-0.9149948,-0.5931897,-1.2379735,Oregon Coast
1993-01-01T00:00:00Z,-0.74012846,-0.41693854,-1.0621185,Oregon Coast
1994-01-01T00:00:00Z,-1.1961497,-0.87343067,-1.5181983,Oregon Coast
1995-01-01T00:00:00Z,0.18563747,0.508146,-0.13645975,Oregon Coast
1996-01-01T00:00:00Z,1.5004084,1.8236098,1.1777931,Oregon Coast
1997-01-01T00:00:00Z,1.2170485,1.5402486,0.8950679,Oregon Coast
1998-01-01T00:00:00Z,-0.6467984,-0.32461205,-0.96909535,Oregon Coast
1999-01-01T00:00:00Z,0.96420425,1.2875068,0.64172375,Oregon Coast
2000-01-01T00:00:00Z,0.29128367,0.6131238,-0.032792598,Oregon Coast
2001-01-01T00:00:00Z,-1.7077216,-1.3854586,-2.029957,Oregon Coast
2002-01-01T00:00:00Z,-0.57569265,-0.2537638,-0.8983156,Oregon Coast
2003-01-01T00:00:00Z,-0.25530553,0.066887565,-0.5776789,Oregon Coast
2004-01-01T00:00:00Z,-0.3574783,-0.03540834,-0.67990357,Oregon Coast
2005-01-01T00:00:00Z,-0.49244165,-0.17034388,-0.8148312,Oregon Coast
2006-01-01T00:00:00Z,0.9489847,1.2709522,0.6264314,Oregon Coast
2007-01-01T00:00:00Z,0.6362586,0.9582876,0.31377897,Oregon Coast
2008-01-01T00:00:00Z,0.25595137,0.5779988,-0.06682824,Oregon Coast
2009-01-01T00:00:00Z,0.38916364,0.71094865,0.065738745,Oregon Coast
2010-01-01T00:00:00Z,-0.86398214,-0.54156494,-1.1861244,Oregon Coast
2011-01-01T00:00:00Z,0.2111677,0.5330553,-0.11154405,Oregon Coast
2012-01-01T00:00:00Z,0.86829895,1.1921809,0.54604024,Oregon Coast
2013-01-01T00:00:00Z,-0.022867732,0.2994889,-0.34503713,Oregon Coast
2014-01-01T00:00:00Z,-0.39320862,-0.0713003,-0.71587235,Oregon Coast
2015-01-01T00:00:00Z,0.67416894,0.9960128,0.35079554,Oregon Coast
2016-01-01T00:00:00Z,0.50003284,0.82180315,0.17664906,Oregon Coast
2017-01-01T00:00:00Z,0.3037175,0.6256146,-0.019607166,Oregon Coast
2018-01-01T00:00:00Z,-0.7859783,-0.4625719,-1.1080954,Oregon Coast
2019-01-01T00:00:00Z,0.2004357,0.5234612,-0.12156401,Oregon Coast
2020-01-01T00:00:00Z,-0.89771664,-0.57579905,-1.2203771,Oregon Coast
1981-01-01T00:00:00Z,0.7355661,0.9897373,0.4827946,Puget Sound
1982-01-01T00:00:00Z,-0.050809894,0.20169713,-0.30379477,Puget Sound
1983-01-01T00:00:00Z,0.02508471,0.28018558,-0.2305959,Puget Sound
1984-01-01T00:00:00Z,0.5410762,0.796255,0.28526667,Puget Sound
1985-01-01T00:00:00Z,-0.9942177,-0.7383721,-1.2495219,Puget Sound
1986-01-01T00:00:00Z,0.26946685,0.5246674,0.013876734,Puget Sound
1987-01-01T00:00:00Z,-0.041538503,0.2139223,-0.29855654,Puget Sound
1988-01-01T00:00:00Z,-0.8076614,-0.55536556,-1.0598395,Puget Sound
1989-01-01T00:00:00Z,-0.8175004,-0.5653134,-1.0697863,Puget Sound
1990-01-01T00:00:00Z,0.6630122,0.9153169,0.41085562,Puget Sound
1991-01-01T00:00:00Z,1.7816595,2.0337803,1.5293937,Puget Sound
1992-01-01T00:00:00Z,-0.4244485,-0.17204824,-0.6766774,Puget Sound
1993-01-01T00:00:00Z,-1.0529027,-0.8008443,-1.305284,Puget Sound
1994-01-01T00:00:00Z,-0.86509585,-0.6153027,-1.1147866,Puget Sound
