time,upwelling_index,nobs,stdev
2011-05-01T00:00:00Z,131.2312,124,137.415
2011-06-01T00:00:00Z,249.7771,120,252.477
2011-07-01T00:00:00Z,220.3048,124,153.84
2011-08-01T00:00:00Z,197.724,124,109.084
2011-09-01T00:00:00Z,119.9296,120,116.952
2011-10-01T00:00:00Z,72.4988,124,99.874
2011-11-01T00:00:00Z,-10.4267,120,238.704
2011-12-01T00:00:00Z,91.3103,124,132.141
2012-01-01T00:00:00Z,-8.3258,124,191.564
2012-02-01T00:00:00Z,78.4905,116,217.713
2012-03-01T00:00:00Z,-61.8093,124,248.686
2012-04-01T00:00:00Z,55.0543,120,143.246
2012-05-01T00:00:00Z,273.2722,124,236.473
2012-06-01T00:00:00Z,294.7062,120,305.274
2012-07-01T00:00:00Z,301.0382,124,181.356
2012-08-01T00:00:00Z,238.5427,124,179.636
2012-09-01T00:00:00Z,165.7925,120,123.731
2012-10-01T00:00:00Z,42.7518,124,94.232
2012-11-01T00:00:00Z,-91.4321,120,271.867
2012-12-01T00:00:00Z,-52.2983,124,255.876
2013-01-01T00:00:00Z,59.4666,124,96.892
2013-02-01T00:00:00Z,144.5721,112,129.362
2013-03-01T00:00:00Z,90.9275,124,147.052
2013-04-01T00:00:00Z,279.8581,120,255.391
2013-05-01T00:00:00Z,183.9128,124,194.886
2013-06-01T00:00:00Z,265.8537,120,261.166
2013-07-01T00:00:00Z,288.5924,124,214.684
2013-08-01T00:00:00Z,113.235,124,118.284
2013-09-01T00:00:00Z,86.0489,120,90.548
2013-10-01T00:00:00Z,132.3365,124,156.108
2013-11-01T00:00:00Z,63.6356,120,140.374
2013-12-01T00:00:00Z,104.3454,124,163.125
2014-01-01T00:00:00Z,31.7515,124,55.499
2014-02-01T00:00:00Z,-31.3558,112,139.457
2014-03-01T00:00:00Z,58.3447,124,187.675
2014-04-01T00:00:00Z,106.1267,120,127.034
2014-05-01T00:00:00Z,196.983,124,171.474
2014-06-01T00:00:00Z,387.6814,118,230.424
2014-07-01T00:00:00Z,220.6155,123,177.21
2014-08-01T00:00:00Z,182.7959,124,132.216
2014-09-01T00:00:00Z,94.305,120,125.733
2014-10-01T00:00:00Z,8.3674,124,186.75
2014-11-01T00:00:00Z,-4.1322,119,88.899
2014-12-01T00:00:00Z,-86.6022,124,205.117
2015-01-01T00:00:00Z,24.25,124,78.524
2015-02-01T00:00:00Z,-58.9713,112,369.477
2015-03-01T00:00:00Z,76.1593,124,94.724
2015-04-01T00:00:00Z,173.3118,120,199.499
2015-05-01T00:00:00Z,200.4047,123,168.425
2015-06-01T00:00:00Z,243.1799,120,187.405
2015-07-01T00:00:00Z,129.4533,124,127.585
2015-08-01T00:00:00Z,94.2675,123,91.355
2015-09-01T00:00:00Z,137.5872,120,102.813
2015-10-01T00:00:00Z,78.3482,122,140.6
2015-11-01T00:00:00Z,52.0574,119,90.502
2015-12-01T00:00:00Z,-48.2119,123,225.706
2016-01-01T00:00:00Z,-156.9814,124,234.115
2016-02-01T00:00:00Z,9.8482,116,124.07
2016-03-01T00:00:00Z,-7.3882,124,205.675
2016-04-01T00:00:00Z,115.8,118,169.198
2016-05-01T00:00:00Z,210.3533,123,194.067
2016-06-01T00:00:00Z,247.456,120,189.58
2016-07-01T00:00:00Z,289.3337,123,198.711
2016-08-01T00:00:00Z,184.2546,124,147.04
2016-09-01T00:00:00Z,176.6932,117,109.667
2016-10-01T00:00:00Z,-47.1461,112,179.884
2016-11-01T00:00:00Z,-46.9122,120,145.525
2016-12-01T00:00:00Z,29.805,124,147.899
2017-01-01T00:00:00Z,-88.3785,123,267.2
2017-02-01T00:00:00Z,-86.3895,112,251.441
2017-03-01T00:00:00Z,18.6764,124,124.105
2017-04-01T00:00:00Z,42.8793,120,283.236
2017-05-01T00:00:00Z,266.4127,124,264.657
2017-06-01T00:00:00Z,257.5276,120,265.436
2017-07-01T00:00:00Z,325.4934,124,154.957
2017-08-01T00:00:00Z,176.8397,124,112.485
2017-09-01T00:00:00Z,108.3392,114,79.097
2017-10-01T00:00:00Z,148.1583,124,146.041
2017-11-01T00:00:00Z,-46.8973,119,130.427
2017-12-01T00:00:00Z,48.5644,123,114.435
2018-01-01T00:00:00Z,-24.2024,123,101.657
2018-02-01T00:00:00Z,143.203,112,96.397
2018-03-01T00:00:00Z,13.4179,124,131.165
2018-04-01T00:00:00Z,70.5074,120,132.05
2018-05-01T00:00:00Z,228.935,124,248.277
2018-06-01T00:00:00Z,329.7966,120,220.892
2018-07-01T00:00:00Z,232.6991,124,168.486
2018-08-01T00:00:00Z,173.3567,122,114.952
2018-09-01T00:00:00Z,179.6044,120,149.522
2018-10-01T00:00:00Z,88.9927,124,117.559
2018-11-01T00:00:00Z,51.0572,120,136.313
2018-12-01T00:00:00Z,-5.5874,124,176.743
2019-01-01T00:00:00Z,-130.3062,121,297.088
2019-02-01T00:00:00Z,-30.3993,112,290.011
2019-03-01T00:00:00Z,10.4399,124,110.638
2019-04-01T00:00:00Z,191.1509,119,197.723
2019-05-01T00:00:00Z,144.6567,124,179.643
2019-06-01T00:00:00Z,327.7366,119,197.368
2019-07-01T00:00:00Z,260.9157,124,137.384
2019-08-01T00:00:00Z,166.5386,124,161.19
2019-09-01T00:00:00Z,135.8021,120,102.148
2019-10-01T00:00:00Z,123.815,124,157.857
2019-11-01T00:00:00Z,88.9965,120,260.271
2019-12-01T00:00:00Z,-84.6064,122,243.484
2020-01-01T00:00:00Z,-1.8552,124,89.167
2020-02-01T00:00:00Z,194.2027,116,121.213
2020-03-01T00:00:00Z,104.9916,124,191.691
2020-04-01T00:00:00Z,120.3183,120,98.612
2020-05-01T00:00:00Z,132.9561,124,168.698
2020-06-01T00:00:00Z,254.8438,120,196.044
2020-07-01T00:00:00Z,269.8406,124,166.481
2020-08-01T00:00:00Z,212.3475,124,119.72
2020-09-01T00:00:00Z,66.7241,120,91.506
2020-10-01T00:00:00Z,157.7711,124,167.368
2020-11-01T00:00:00Z,45.6402,120,112.358
2020-12-01T00:00:00Z,11.3116,124,151.513
2021-01-01T00:00:00Z,-16.9414,124,230.708
