time,SWE_anomaly,Seup,Selo,location
2009-01-01T00:00:00Z,0.3333715,0.59437037,0.07141492,Columbia Unglaciated
2010-01-01T00:00:00Z,-0.55262315,-0.2913958,-0.81399685,Columbia Unglaciated
2011-01-01T00:00:00Z,0.74703175,1.0082835,0.485639,Columbia Unglaciated
2012-01-01T00:00:00Z,0.09952635,0.36073363,-0.16194873,Columbia Unglaciated
2013-01-01T00:00:00Z,-0.5260026,-0.26482508,-0.7875819,Columbia Unglaciated
2014-01-01T00:00:00Z,-0.14092864,0.12015497,-0.40261108,Columbia Unglaciated
2015-01-01T00:00:00Z,-1.3944861,-1.1333021,-1.6559008,Columbia Unglaciated
2016-01-01T00:00:00Z,-0.061715815,0.19954666,-0.32304585,Columbia Unglaciated
2017-01-01T00:00:00Z,0.18050894,0.44169107,-0.08095537,Columbia Unglaciated
2018-01-01T00:00:00Z,-0.07678708,0.18433252,-0.33835593,Columbia Unglaciated
1937-01-01T00:00:00Z,0.2813988,1.3043479,-0.7426752,OR & N CA Coast
1938-01-01T00:00:00Z,0.7736461,1.7964883,-0.25056183,OR & N CA Coast
1939-01-01T00:00:00Z,-0.5669274,0.4560602,-1.5909559,OR & N CA Coast
1940-01-01T00:00:00Z,-0.52366215,0.47615144,-1.5237328,OR & N CA Coast
1941-01-01T00:00:00Z,1.1966629,2.1960433,0.19613366,OR & N CA Coast
1942-01-01T00:00:00Z,-0.03945562,0.9599307,-1.0398915,OR & N CA Coast
1943-01-01T00:00:00Z,-0.2060627,0.7935715,-1.2062702,OR & N CA Coast
1944-01-01T00:00:00Z,-0.5482026,0.25714207,-1.3540504,OR & N CA Coast
1945-01-01T00:00:00Z,-0.21484748,0.59006244,-1.0209322,OR & N CA Coast
1946-01-01T00:00:00Z,0.7094617,1.3882741,0.029548805,OR & N CA Coast
1947-01-01T00:00:00Z,-0.71366435,-0.04023519,-1.3879253,OR & N CA Coast
1948-01-01T00:00:00Z,-0.5096875,0.16815218,-1.1817963,OR & N CA Coast
1949-01-01T00:00:00Z,0.81172526,1.4869547,0.14168486,OR & N CA Coast
1950-01-01T00:00:00Z,0.3841172,1.0606079,-0.28568426,OR & N CA Coast
1951-01-01T00:00:00Z,-0.043370064,0.6246814,-0.70953685,OR & N CA Coast
1952-01-01T00:00:00Z,2.0533378,2.8245635,1.2838727,OR & N CA Coast
1953-01-01T00:00:00Z,0.91900516,1.5870166,0.25283736,OR & N CA Coast
1954-01-01T00:00:00Z,0.55884534,1.224777,-0.10963661,OR & N CA Coast
1955-01-01T00:00:00Z,-0.51030344,0.15869874,-1.1761336,OR & N CA Coast
1956-01-01T00:00:00Z,1.3644546,2.0342686,0.69240105,OR & N CA Coast
1957-01-01T00:00:00Z,-0.16618207,0.5050304,-0.8340825,OR & N CA Coast
1958-01-01T00:00:00Z,1.6062213,2.2736037,0.93719167,OR & N CA Coast
1959-01-01T00:00:00Z,-0.3527445,0.31206185,-1.0238581,OR & N CA Coast
1960-01-01T00:00:00Z,-0.16619317,0.6053664,-0.9349461,OR & N CA Coast
1961-01-01T00:00:00Z,0.29795745,0.96404433,-0.36977476,OR & N CA Coast
1962-01-01T00:00:00Z,0.82421577,1.492769,0.15843622,OR & N CA Coast
1963-01-01T00:00:00Z,-1.236576,-0.56958336,-1.9033092,OR & N CA Coast
1964-01-01T00:00:00Z,-0.09100323,0.57992506,-0.75605965,OR & N CA Coast
1965-01-01T00:00:00Z,-0.5997509,0.06832757,-1.2657603,OR & N CA Coast
1966-01-01T00:00:00Z,0.45134386,1.1173123,-0.21646363,OR & N CA Coast
