time,upwelling_index,nobs,stdev
1972-09-01T00:00:00Z,10.3584,120,49.53
1972-10-01T00:00:00Z,29.7357,123,51.576
1972-11-01T00:00:00Z,-82.4766,120,116.588
1972-12-01T00:00:00Z,-159.829,92,319.833
1973-01-01T00:00:00Z,-152.6361,124,220.449
1973-02-01T00:00:00Z,-41.4439,112,63.427
1973-03-01T00:00:00Z,-11.0538,124,96.259
1973-04-01T00:00:00Z,37.7525,120,52.489
1973-05-01T00:00:00Z,34.1783,124,73.248
1973-06-01T00:00:00Z,35.9391,120,69.463
1973-07-01T00:00:00Z,56.6183,124,53.575
1973-08-01T00:00:00Z,64.4482,124,50.449
1973-09-01T00:00:00Z,6.9022,120,53.362
1973-10-01T00:00:00Z,-10.9416,124,47.031
1973-11-01T00:00:00Z,-66.2419,120,126.825
1973-12-01T00:00:00Z,-150.5446,124,245.047
1974-01-01T00:00:00Z,-116.5921,124,283.121
1974-02-01T00:00:00Z,-72.2236,112,146.469
1974-03-01T00:00:00Z,-83.1248,124,168.051
1974-04-01T00:00:00Z,-12.6311,120,109.688
1974-05-01T00:00:00Z,27.3319,124,52.776
1974-06-01T00:00:00Z,71.6114,120,83.822
1974-07-01T00:00:00Z,33.1017,124,67.208
1974-08-01T00:00:00Z,51.749,124,49.545
1974-09-01T00:00:00Z,18.0449,120,29.853
1974-10-01T00:00:00Z,9.1431,124,40.859
1974-11-01T00:00:00Z,-59.9072,120,107.045
1974-12-01T00:00:00Z,-77.9179,124,117.786
1975-01-01T00:00:00Z,-58.0121,124,154.682
1975-02-01T00:00:00Z,-97.0342,110,190.633
1975-03-01T00:00:00Z,-16.2285,124,169.238
1975-04-01T00:00:00Z,27.1974,120,44.395
1975-05-01T00:00:00Z,22.728,124,56.414
1975-06-01T00:00:00Z,68.8606,120,63.167
1975-07-01T00:00:00Z,46.1985,124,40.849
1975-08-01T00:00:00Z,36.1531,124,59.45
1975-09-01T00:00:00Z,37.0284,117,43.539
1975-10-01T00:00:00Z,-79.4621,124,141.635
1975-11-01T00:00:00Z,-103.186,120,190.035
1975-12-01T00:00:00Z,-94.4055,122,215.6
1976-01-01T00:00:00Z,-65.3317,124,104.223
1976-02-01T00:00:00Z,-53.3302,116,105.996
1976-03-01T00:00:00Z,-30.0397,124,122.474
1976-04-01T00:00:00Z,-3.4876,119,71.264
1976-05-01T00:00:00Z,26.5874,124,58.055
1976-06-01T00:00:00Z,40.8003,120,37.039
1976-07-01T00:00:00Z,38.3263,124,69.165
1976-08-01T00:00:00Z,18.2715,124,27.666
1976-09-01T00:00:00Z,20.3132,120,43.889
1976-10-01T00:00:00Z,-12.357,124,60.418
1976-11-01T00:00:00Z,-37.4454,120,70.458
1976-12-01T00:00:00Z,-66.6659,124,99.064
1977-01-01T00:00:00Z,-43.5777,124,66.293
1977-02-01T00:00:00Z,-114.3763,112,155.565
1977-03-01T00:00:00Z,-13.856,124,143.591
1977-04-01T00:00:00Z,2.1569,120,76.184
1977-05-01T00:00:00Z,4.1622,124,42.923
1977-06-01T00:00:00Z,70.6802,120,83.643
1977-07-01T00:00:00Z,53.9705,124,39.736
1977-08-01T00:00:00Z,34.4433,124,44.512
1977-09-01T00:00:00Z,12.2727,120,56.002
1977-10-01T00:00:00Z,-42.6318,124,127.638
1977-11-01T00:00:00Z,-112.6151,120,172.555
1977-12-01T00:00:00Z,-158.8656,124,251.771
1978-01-01T00:00:00Z,-156.0801,124,188.804
1978-02-01T00:00:00Z,-144.3444,112,251.037
1978-03-01T00:00:00Z,-28.2035,123,119.99
1978-04-01T00:00:00Z,-9.785,120,81.8
1978-05-01T00:00:00Z,32.1401,124,65.662
1978-06-01T00:00:00Z,27.9009,120,40.609
1978-07-01T00:00:00Z,57.5765,124,40.51
1978-08-01T00:00:00Z,15.42,124,77.709
1978-09-01T00:00:00Z,-25.5589,120,86.866
1978-10-01T00:00:00Z,10.0089,124,33.646
1978-11-01T00:00:00Z,-23.3915,120,93.046
1978-12-01T00:00:00Z,-38.4737,124,133.54
1979-01-01T00:00:00Z,-93.148,124,146.524
1979-02-01T00:00:00Z,-148.8437,112,283.699
1979-03-01T00:00:00Z,-16.7825,124,99.432
1979-04-01T00:00:00Z,-6.8022,120,114.445
1979-05-01T00:00:00Z,28.4176,124,72.092
1979-06-01T00:00:00Z,53.9659,120,43.315
1979-07-01T00:00:00Z,35.4574,124,76.851
1979-08-01T00:00:00Z,31.2456,124,46.394
1979-09-01T00:00:00Z,-3.2913,120,65.005
1979-10-01T00:00:00Z,-76.0315,124,210.605
1979-11-01T00:00:00Z,-176.5396,120,269.735
1979-12-01T00:00:00Z,-241.7048,124,315.665
1980-01-01T00:00:00Z,-73.0536,124,216.517
1980-02-01T00:00:00Z,-172.3914,116,206.94
1980-03-01T00:00:00Z,-25.8783,124,186.371
1980-04-01T00:00:00Z,-31.286,120,111.391
1980-05-01T00:00:00Z,38.6576,124,50.901
1980-06-01T00:00:00Z,38.9958,120,66.043
1980-07-01T00:00:00Z,72.3583,124,66.066
1980-08-01T00:00:00Z,59.6212,124,50.872
1980-09-01T00:00:00Z,10.8043,120,39.926
1980-10-01T00:00:00Z,-46.1904,124,112.268
1980-11-01T00:00:00Z,-136.7753,120,173.001
1980-12-01T00:00:00Z,-141.9827,124,197.209
1981-01-01T00:00:00Z,-216.8709,124,394.654
1981-02-01T00:00:00Z,-112.9892,112,216.957
1981-03-01T00:00:00Z,-53.926,124,118.411
1981-04-01T00:00:00Z,-22.4919,120,63.615
1981-05-01T00:00:00Z,-9.8486,124,36.106
1981-06-01T00:00:00Z,-11.4274,120,41.135
1981-07-01T00:00:00Z,41.206,124,38.64
1981-08-01T00:00:00Z,21.2233,124,46.999
1981-09-01T00:00:00Z,-22.1779,120,71.769
1981-10-01T00:00:00Z,-59.3954,124,195.987
1981-11-01T00:00:00Z,-139.2825,120,241.796
1981-12-01T00:00:00Z,-151.3201,124,254.448
1982-01-01T00:00:00Z,-76.9092,124,190.62
1982-02-01T00:00:00Z,-108.747,112,164.873
1982-03-01T00:00:00Z,-37.0014,124,114.265
1982-04-01T00:00:00Z,-27.7688,120,101.096
1982-05-01T00:00:00Z,39.6875,124,66.552
1982-06-01T00:00:00Z,28.1687,120,53.275
1982-07-01T00:00:00Z,16.0875,124,31.675
1982-08-01T00:00:00Z,20.6578,124,39.434
1982-09-01T00:00:00Z,8.7357,120,78.319
1982-10-01T00:00:00Z,-86.8197,124,193.798
1982-11-01T00:00:00Z,-62.0407,120,122.37
1982-12-01T00:00:00Z,-172.0823,124,395.207
1983-01-01T00:00:00Z,-218.854,124,332.221
1983-02-01T00:00:00Z,-202.8923,112,243.527
1983-03-01T00:00:00Z,-122.5164,124,180.268
1983-04-01T00:00:00Z,-5.5641,120,62.914
1983-05-01T00:00:00Z,14.6305,124,45.571
1983-06-01T00:00:00Z,2.5496,120,39.642
1983-07-01T00:00:00Z,0.228,124,33.141
1983-08-01T00:00:00Z,14.7385,124,38.968
1983-09-01T00:00:00Z,27.1322,120,43.75
1983-10-01T00:00:00Z,-10.7749,124,40.935
1983-11-01T00:00:00Z,-223.1212,120,329.255
1983-12-01T00:00:00Z,-71.767,124,148.803
1984-01-01T00:00:00Z,-46.0764,124,91.214
1984-02-01T00:00:00Z,-152.2358,116,210.549
1984-03-01T00:00:00Z,-60.4324,124,88.202
1984-04-01T00:00:00Z,-50.1967,120,139.761
1984-05-01T00:00:00Z,-28.1324,124,84.319
1984-06-01T00:00:00Z,20.9924,120,42.224
1984-07-01T00:00:00Z,52.2919,124,45.145
1984-08-01T00:00:00Z,11.747,124,23.642
1984-09-01T00:00:00Z,10.093,120,28.267
1984-10-01T00:00:00Z,-64.2007,124,157.742
1984-11-01T00:00:00Z,-153.1697,120,254.079
1984-12-01T00:00:00Z,-25.4305,124,81.562
1985-01-01T00:00:00Z,-33.8936,124,64.394
1985-02-01T00:00:00Z,-37.8739,112,193.072
1985-03-01T00:00:00Z,-31.3111,124,135.232
1985-04-01T00:00:00Z,-7.6925,120,49.66
1985-05-01T00:00:00Z,5.2141,124,40.422
1985-06-01T00:00:00Z,43.285,120,62.789
1985-07-01T00:00:00Z,44.5934,124,43.3
1985-08-01T00:00:00Z,29.3922,124,39.076
1985-09-01T00:00:00Z,15.5882,120,55.646
1985-10-01T00:00:00Z,-43.3531,124,113.613
1985-11-01T00:00:00Z,-16.4546,120,76.915
1985-12-01T00:00:00Z,-77.3013,124,177.741
1986-01-01T00:00:00Z,-244.9129,124,256.963
1986-02-01T00:00:00Z,-89.1415,112,135.188
1986-03-01T00:00:00Z,-72.7725,124,127.369
1986-04-01T00:00:00Z,9.3431,120,66.972
1986-05-01T00:00:00Z,-30.0298,124,111.219
1986-06-01T00:00:00Z,16.9318,120,54.734
1986-07-01T00:00:00Z,34.141,124,41.482
1986-08-01T00:00:00Z,49.787,124,39.259
1986-09-01T00:00:00Z,14.8316,120,32.214
1986-10-01T00:00:00Z,-36.1146,124,140.352
1986-11-01T00:00:00Z,-64.1404,120,178.889
1986-12-01T00:00:00Z,-123.9951,124,169.192
1987-01-01T00:00:00Z,-177.9133,124,274.372
1987-02-01T00:00:00Z,-81.2812,112,218.278
1987-03-01T00:00:00Z,-82.8061,124,154.312
1987-04-01T00:00:00Z,-11.109,120,49.054
1987-05-01T00:00:00Z,13.3907,124,95.903
1987-06-01T00:00:00Z,27.9708,120,48.865
1987-07-01T00:00:00Z,22.7605,124,46.789
1987-08-01T00:00:00Z,52.1924,124,30.827
1987-09-01T00:00:00Z,13.0591,120,39.561
1987-10-01T00:00:00Z,9.3451,122,42.875
1987-11-01T00:00:00Z,-172.7407,120,412.07
1987-12-01T00:00:00Z,-180.6584,124,407.941
1988-01-01T00:00:00Z,-139.118,124,231.171
1988-02-01T00:00:00Z,-16.1004,95,41.374
1988-03-01T00:00:00Z,-47.2224,124,130.962
1988-04-01T00:00:00Z,-35.0984,120,134.067
1988-05-01T00:00:00Z,-30.8608,124,61.039
1988-06-01T00:00:00Z,-31.8085,120,227.525
1988-07-01T00:00:00Z,40.7247,124,49.487
1988-08-01T00:00:00Z,40.3361,124,38.186
1988-09-01T00:00:00Z,26.3485,120,47.083
1988-10-01T00:00:00Z,-7.9687,124,45.117
1988-11-01T00:00:00Z,-102.5805,120,184.219
1988-12-01T00:00:00Z,-26.4379,124,94.85
1989-01-01T00:00:00Z,-21.0399,124,69.372
1989-02-01T00:00:00Z,-14.2789,112,73.208
1989-03-01T00:00:00Z,-84.6327,124,142.314
1989-04-01T00:00:00Z,-2.3773,120,68.205
1989-05-01T00:00:00Z,14.2468,124,28.665
1989-06-01T00:00:00Z,50.1427,120,71.94
1989-07-01T00:00:00Z,39.9602,124,56.25
1989-08-01T00:00:00Z,44.4115,124,37.268
1989-09-01T00:00:00Z,31.7127,120,29.362
1989-10-01T00:00:00Z,-13.1792,124,61.263
1989-11-01T00:00:00Z,-20.9877,120,51.644
1989-12-01T00:00:00Z,-45.7036,124,123.62
1990-01-01T00:00:00Z,-74.3323,124,160.773
1990-02-01T00:00:00Z,-52.2606,112,129.495
1990-03-01T00:00:00Z,-24.5688,124,97.631
1990-04-01T00:00:00Z,8.4519,120,45.868
1990-05-01T00:00:00Z,7.3765,124,90.02
1990-06-01T00:00:00Z,7.6399,120,71.541
1990-07-01T00:00:00Z,61.8667,124,60.184
1990-08-01T00:00:00Z,16.9981,124,40.079
1990-09-01T00:00:00Z,24.4598,120,32.987
1990-10-01T00:00:00Z,-42.3676,124,123.318
1990-11-01T00:00:00Z,-62.8347,120,116.87
1990-12-01T00:00:00Z,-30.4495,124,165.613
1991-01-01T00:00:00Z,-65.1978,124,153.604
1991-02-01T00:00:00Z,-132.1904,112,251.476
1991-03-01T00:00:00Z,-16.3567,124,89.692
1991-04-01T00:00:00Z,-31.855,120,124.4
1991-05-01T00:00:00Z,24.1302,124,58.389
1991-06-01T00:00:00Z,32.0651,120,49.051
1991-07-01T00:00:00Z,47.9813,124,62.454
1991-08-01T00:00:00Z,-23.9368,124,172.536
1991-09-01T00:00:00Z,50.0622,120,45.526
1991-10-01T00:00:00Z,25.7295,124,38.252
1991-11-01T00:00:00Z,-87.0095,120,222.655
1991-12-01T00:00:00Z,-77.6305,124,164.094
1992-01-01T00:00:00Z,-158.0583,124,190.052
1992-02-01T00:00:00Z,-132.5898,116,193.813
1992-03-01T00:00:00Z,1.3678,124,47.948
1992-04-01T00:00:00Z,-54.6785,120,133.493
1992-05-01T00:00:00Z,33.8149,124,33.642
1992-06-01T00:00:00Z,32.445,120,52.485
1992-07-01T00:00:00Z,40.393,124,34.296
1992-08-01T00:00:00Z,38.6296,124,41.481
1992-09-01T00:00:00Z,7.3409,120,48.883
1992-10-01T00:00:00Z,-43.9571,124,132.893
1992-11-01T00:00:00Z,-65.9715,120,157.774
1992-12-01T00:00:00Z,-44.6471,124,127.63
1993-01-01T00:00:00Z,-49.8976,124,132.604
1993-02-01T00:00:00Z,-66.2563,112,144.116
1993-03-01T00:00:00Z,-73.1584,124,152.442
1993-04-01T00:00:00Z,-102.1702,120,122.271
1993-05-01T00:00:00Z,-35.506,124,67.422
1993-06-01T00:00:00Z,8.9198,120,51.678
1993-07-01T00:00:00Z,27.8846,124,34.456
1993-08-01T00:00:00Z,42.7633,124,49.412
1993-09-01T00:00:00Z,32.4275,120,30.358
1993-10-01T00:00:00Z,-0.9758,124,29.664
1993-11-01T00:00:00Z,-9.0478,120,72.816
1993-12-01T00:00:00Z,-143.8541,124,298.097
1994-01-01T00:00:00Z,-63.1586,123,113.901
1994-02-01T00:00:00Z,-70.4492,112,130.425
1994-03-01T00:00:00Z,-47.2325,124,143.83
1994-04-01T00:00:00Z,-13.0245,120,65.78
1994-05-01T00:00:00Z,9.9353,124,53.382
1994-06-01T00:00:00Z,1.7441,120,67.723
1994-07-01T00:00:00Z,50.7626,124,45.871
1994-08-01T00:00:00Z,12.9881,124,23.007
1994-09-01T00:00:00Z,22.8234,119,53.234
1994-10-01T00:00:00Z,-29.5655,124,147.822
1994-11-01T00:00:00Z,-49.6965,120,177.635
1994-12-01T00:00:00Z,-176.2114,124,267.627
1995-01-01T00:00:00Z,-227.6977,124,256.385
1995-02-01T00:00:00Z,-46.9077,112,137.414
1995-03-01T00:00:00Z,-103.8224,124,237.657
1995-04-01T00:00:00Z,-12.0408,120,87.971
1995-05-01T00:00:00Z,45.7194,124,68.083
1995-06-01T00:00:00Z,19.4571,120,75.754
1995-07-01T00:00:00Z,36.4453,124,57.364
1995-08-01T00:00:00Z,18.2753,124,39.311
1995-09-01T00:00:00Z,6.7606,120,37.647
1995-10-01T00:00:00Z,-6.554,124,62.746
1995-11-01T00:00:00Z,-107.7803,120,159.924
1995-12-01T00:00:00Z,-155.4328,124,206.403
1996-01-01T00:00:00Z,-60.1854,124,141.122
1996-02-01T00:00:00Z,-104.2551,116,191.91
1996-03-01T00:00:00Z,-10.4363,124,67.978
1996-04-01T00:00:00Z,-107.5782,120,153.122
1996-05-01T00:00:00Z,15.2273,124,69.822
1996-06-01T00:00:00Z,31.5546,120,44.088
1996-07-01T00:00:00Z,80.3232,124,61.769
1996-08-01T00:00:00Z,39.1177,124,53.158
1996-09-01T00:00:00Z,29.2461,120,41.079
1996-10-01T00:00:00Z,-26.8346,124,127.152
1996-11-01T00:00:00Z,-35.5441,120,89.345
1996-12-01T00:00:00Z,-125.1598,117,208.398
1997-01-01T00:00:00Z,-102.3717,91,238.463
1997-02-01T00:00:00Z,-13.1493,87,79.888
1997-03-01T00:00:00Z,-90.9265,123,178.21
1997-04-01T00:00:00Z,-13.4234,104,66.298
1997-05-01T00:00:00Z,4.8054,108,54.98
1997-06-01T00:00:00Z,5.2306,120,44.747
1997-07-01T00:00:00Z,39.646,123,41.305
1997-08-01T00:00:00Z,-0.621,117,51.871
1997-09-01T00:00:00Z,-30.4601,118,105.088
1997-10-01T00:00:00Z,-94.9655,122,269.757
1997-11-01T00:00:00Z,-135.2897,119,257.252
1997-12-01T00:00:00Z,-114.2764,124,219.485
1998-01-01T00:00:00Z,-214.4658,124,299.909
1998-02-01T00:00:00Z,-271.2257,105,460.941
1998-03-01T00:00:00Z,-17.1478,115,79.333
1998-04-01T00:00:00Z,16.0861,110,45.675
1998-05-01T00:00:00Z,20.2972,121,41.09
1998-06-01T00:00:00Z,48.9503,119,41.078
1998-07-01T00:00:00Z,42.9523,124,59.967
1998-08-01T00:00:00Z,58.2318,123,44.163
1998-09-01T00:00:00Z,43.2188,120,72.129
1998-10-01T00:00:00Z,-37.2807,124,112.794
1998-11-01T00:00:00Z,-246.7316,120,500.0
1998-12-01T00:00:00Z,-130.4026,124,308.23
1999-01-01T00:00:00Z,-158.6607,124,330.939
1999-02-01T00:00:00Z,-395.7448,112,479.436
1999-03-01T00:00:00Z,-200.788,124,659.207
1999-04-01T00:00:00Z,37.0272,108,98.969
1999-05-01T00:00:00Z,39.083,124,89.148
1999-06-01T00:00:00Z,22.2297,118,33.184
1999-07-01T00:00:00Z,63.8058,123,74.338
1999-08-01T00:00:00Z,38.9882,124,48.781
1999-09-01T00:00:00Z,55.52,119,49.268
1999-10-01T00:00:00Z,-76.3936,106,323.658
1999-11-01T00:00:00Z,-189.236,119,304.89
1999-12-01T00:00:00Z,-124.471,123,241.293
2000-01-01T00:00:00Z,-148.5527,116,416.808
2000-02-01T00:00:00Z,-125.2014,116,227.788
2000-03-01T00:00:00Z,-51.4247,122,142.184
2000-04-01T00:00:00Z,-6.3377,120,75.994
2000-05-01T00:00:00Z,4.0163,120,64.057
2000-06-01T00:00:00Z,51.5571,120,120.304
2000-07-01T00:00:00Z,43.1225,124,54.398
2000-08-01T00:00:00Z,51.8644,123,50.849
2000-09-01T00:00:00Z,16.4489,120,42.735
2000-10-01T00:00:00Z,-58.2156,124,194.363
2000-11-01T00:00:00Z,-75.0561,117,131.569
2000-12-01T00:00:00Z,-120.4222,124,257.662
2001-01-01T00:00:00Z,-114.3928,119,194.095
2001-02-01T00:00:00Z,-65.3373,112,144.083
2001-03-01T00:00:00Z,-21.1961,123,117.721
2001-04-01T00:00:00Z,-15.8013,119,87.685
2001-05-01T00:00:00Z,48.9878,124,86.0
2001-06-01T00:00:00Z,39.042,120,48.873
2001-07-01T00:00:00Z,89.3747,124,69.172
2001-08-01T00:00:00Z,24.2675,121,81.769
2001-09-01T00:00:00Z,35.4522,120,55.262
2001-10-01T00:00:00Z,-1.7463,124,74.631
2001-11-01T00:00:00Z,-204.9565,113,360.767
2001-12-01T00:00:00Z,-232.969,124,397.984
2002-01-01T00:00:00Z,-170.4299,124,289.467
2002-02-01T00:00:00Z,-69.5347,111,187.995
2002-03-01T00:00:00Z,-61.7842,124,228.931
2002-04-01T00:00:00Z,17.8424,119,119.506
2002-05-01T00:00:00Z,17.7108,124,62.415
2002-06-01T00:00:00Z,30.7702,120,86.528
2002-07-01T00:00:00Z,74.4817,124,71.555
2002-08-01T00:00:00Z,54.0114,124,39.418
2002-09-01T00:00:00Z,27.7803,116,44.306
2002-10-01T00:00:00Z,22.5313,123,38.831
2002-11-01T00:00:00Z,-140.6537,115,234.379
2002-12-01T00:00:00Z,-275.8259,122,414.418
2003-01-01T00:00:00Z,-182.9613,114,280.77
2003-02-01T00:00:00Z,-6.7659,111,89.11
2003-03-01T00:00:00Z,-146.866,116,255.986
2003-04-01T00:00:00Z,-48.7164,120,98.999
2003-05-01T00:00:00Z,26.8439,123,50.924
2003-06-01T00:00:00Z,60.6662,120,70.414
2003-07-01T00:00:00Z,52.1439,124,64.763
2003-08-01T00:00:00Z,45.5069,123,54.878
2003-09-01T00:00:00Z,41.3239,120,86.124
2003-10-01T00:00:00Z,-87.169,124,205.373
2003-11-01T00:00:00Z,-84.0395,117,170.856
2003-12-01T00:00:00Z,-224.4759,123,302.16
2004-01-01T00:00:00Z,-191.8991,124,286.478
2004-02-01T00:00:00Z,-143.5233,116,239.577
2004-03-01T00:00:00Z,-36.6857,124,161.354
2004-04-01T00:00:00Z,-14.7112,120,135.434
2004-05-01T00:00:00Z,11.2105,120,29.944
2004-06-01T00:00:00Z,40.5031,120,56.03
2004-07-01T00:00:00Z,40.3652,123,42.46
2004-08-01T00:00:00Z,16.437,120,43.913
2004-09-01T00:00:00Z,10.6987,120,46.188
2004-10-01T00:00:00Z,-6.5593,122,72.599
2004-11-01T00:00:00Z,-8.3825,120,70.082
2004-12-01T00:00:00Z,-81.3434,122,180.871
2005-01-01T00:00:00Z,-94.5784,124,125.13
2005-02-01T00:00:00Z,3.2827,112,51.144
2005-03-01T00:00:00Z,-38.1893,124,145.892
2005-04-01T00:00:00Z,-29.8939,117,92.099
2005-05-01T00:00:00Z,-15.9308,124,93.268
2005-06-01T00:00:00Z,18.7469,120,70.294
2005-07-01T00:00:00Z,60.9758,124,63.237
2005-08-01T00:00:00Z,54.6555,124,35.268
2005-09-01T00:00:00Z,38.3074,120,41.115
2005-10-01T00:00:00Z,-55.1595,124,135.399
2005-11-01T00:00:00Z,-43.6884,120,139.489
2005-12-01T00:00:00Z,-164.0151,124,267.522
2006-01-01T00:00:00Z,-175.2138,124,239.539
2006-02-01T00:00:00Z,-56.1905,112,294.548
2006-03-01T00:00:00Z,-137.562,123,212.242
2006-04-01T00:00:00Z,-4.9755,120,109.167
2006-05-01T00:00:00Z,43.0901,124,83.008
2006-06-01T00:00:00Z,61.4344,120,66.909
2006-07-01T00:00:00Z,64.4086,124,47.778
2006-08-01T00:00:00Z,62.581,124,33.886
2006-09-01T00:00:00Z,31.782,119,43.699
2006-10-01T00:00:00Z,29.4158,124,34.536
2006-11-01T00:00:00Z,-163.2999,120,312.79
2006-12-01T00:00:00Z,-162.5179,124,456.395
2007-01-01T00:00:00Z,-13.8375,124,83.509
2007-02-01T00:00:00Z,-65.2927,112,93.599
2007-03-01T00:00:00Z,-13.1684,124,69.685
2007-04-01T00:00:00Z,-2.7801,120,61.671
2007-05-01T00:00:00Z,48.9892,124,66.352
2007-06-01T00:00:00Z,14.1568,120,37.625
2007-07-01T00:00:00Z,28.2431,124,61.21
2007-08-01T00:00:00Z,29.5966,124,36.744
2007-09-01T00:00:00Z,20.4129,119,69.443
2007-10-01T00:00:00Z,-42.943,124,196.344
2007-11-01T00:00:00Z,-43.6681,120,235.917
2007-12-01T00:00:00Z,-163.8282,123,396.17
2008-01-01T00:00:00Z,-99.0036,118,244.581
2008-02-01T00:00:00Z,-31.9498,116,89.122
2008-03-01T00:00:00Z,-13.8064,124,55.684
2008-04-01T00:00:00Z,7.7472,120,62.559
2008-05-01T00:00:00Z,37.2803,124,47.046
2008-06-01T00:00:00Z,42.7619,120,50.648
2008-07-01T00:00:00Z,48.9607,124,56.188
2008-08-01T00:00:00Z,16.3969,124,63.279
2008-09-01T00:00:00Z,32.7004,119,57.822
2008-10-01T00:00:00Z,-16.1913,124,103.896
2008-11-01T00:00:00Z,-75.6299,115,147.261
2008-12-01T00:00:00Z,-50.8548,116,149.293
2009-01-01T00:00:00Z,-35.1876,124,121.879
2009-02-01T00:00:00Z,-51.4027,112,125.133
2009-03-01T00:00:00Z,-22.6698,124,117.986
2009-04-01T00:00:00Z,30.4379,120,69.849
2009-05-01T00:00:00Z,3.2407,124,153.713
2009-06-01T00:00:00Z,37.1074,120,58.022
2009-07-01T00:00:00Z,43.2202,124,39.153
2009-08-01T00:00:00Z,24.0671,124,31.5
2009-09-01T00:00:00Z,2.7943,120,63.011
2009-10-01T00:00:00Z,-50.4866,124,139.95
2009-11-01T00:00:00Z,-149.704,120,248.343
2009-12-01T00:00:00Z,-92.8179,124,162.397
2010-01-01T00:00:00Z,-238.7955,124,268.91
2010-02-01T00:00:00Z,-107.134,112,167.947
2010-03-01T00:00:00Z,-53.8908,124,119.256
2010-04-01T00:00:00Z,-25.8335,120,165.236
2010-05-01T00:00:00Z,-11.505,123,149.321
2010-06-01T00:00:00Z,15.0557,120,54.172
2010-07-01T00:00:00Z,60.2981,124,35.961
2010-08-01T00:00:00Z,30.9576,124,32.878
2010-09-01T00:00:00Z,-10.1919,120,52.2
2010-10-01T00:00:00Z,-77.5496,124,165.042
2010-11-01T00:00:00Z,-77.927,120,158.623
