time,upwelling_index,nobs,stdev
1975-08-01T00:00:00Z,131.265,124,65.067
1975-09-01T00:00:00Z,97.557,117,58.586
1975-10-01T00:00:00Z,63.164,124,61.153
1975-11-01T00:00:00Z,50.203,120,102.12
1975-12-01T00:00:00Z,17.036,122,69.123
1976-01-01T00:00:00Z,-3.601,124,54.634
1976-02-01T00:00:00Z,43.276,116,67.495
1976-03-01T00:00:00Z,98.501,124,122.306
1976-04-01T00:00:00Z,116.138,119,126.705
1976-05-01T00:00:00Z,150.89,124,99.094
1976-06-01T00:00:00Z,136.379,120,99.094
1976-07-01T00:00:00Z,117.45,124,64.171
1976-08-01T00:00:00Z,104.524,124,74.927
1976-09-01T00:00:00Z,44.978,120,34.981
1976-10-01T00:00:00Z,26.177,124,25.689
1976-11-01T00:00:00Z,1.41,120,43.413
1976-12-01T00:00:00Z,-4.01,124,23.955
1977-01-01T00:00:00Z,24.221,124,73.598
1977-02-01T00:00:00Z,44.322,112,70.721
1977-03-01T00:00:00Z,109.197,124,110.546
1977-04-01T00:00:00Z,113.392,120,93.62
1977-05-01T00:00:00Z,135.193,124,108.477
1977-06-01T00:00:00Z,148.627,120,84.944
1977-07-01T00:00:00Z,130.872,124,78.27
1977-08-01T00:00:00Z,110.883,124,81.197
1977-09-01T00:00:00Z,78.219,120,51.968
1977-10-01T00:00:00Z,46.852,124,38.411
1977-11-01T00:00:00Z,35.615,120,68.201
1977-12-01T00:00:00Z,-29.913,124,157.568
1978-01-01T00:00:00Z,-4.851,124,47.809
1978-02-01T00:00:00Z,25.113,112,74.566
1978-03-01T00:00:00Z,29.542,123,86.042
1978-04-01T00:00:00Z,88.844,120,60.694
1978-05-01T00:00:00Z,116.539,124,104.18
1978-06-01T00:00:00Z,147.343,120,81.142
1978-07-01T00:00:00Z,133.855,124,74.212
1978-08-01T00:00:00Z,106.537,124,69.565
1978-09-01T00:00:00Z,61.887,120,73.611
1978-10-01T00:00:00Z,36.194,124,31.106
1978-11-01T00:00:00Z,19.82,120,41.484
1978-12-01T00:00:00Z,5.319,124,70.11
1979-01-01T00:00:00Z,-21.656,124,136.959
1979-02-01T00:00:00Z,42.702,112,67.731
1979-03-01T00:00:00Z,57.692,124,64.081
1979-04-01T00:00:00Z,179.601,120,161.638
1979-05-01T00:00:00Z,192.706,124,150.119
1979-06-01T00:00:00Z,207.458,120,170.351
1979-07-01T00:00:00Z,187.663,124,141.528
1979-08-01T00:00:00Z,155.686,124,112.271
1979-09-01T00:00:00Z,71.755,120,57.109
1979-10-01T00:00:00Z,92.636,124,83.124
1979-11-01T00:00:00Z,24.177,120,58.554
1979-12-01T00:00:00Z,-10.887,124,55.407
1980-01-01T00:00:00Z,10.796,124,64.891
1980-02-01T00:00:00Z,-6.913,116,112.819
1980-03-01T00:00:00Z,81.165,124,90.922
1980-04-01T00:00:00Z,134.139,120,129.745
1980-05-01T00:00:00Z,244.326,124,146.813
1980-06-01T00:00:00Z,242.361,120,132.416
1980-07-01T00:00:00Z,198.617,124,124.805
1980-08-01T00:00:00Z,189.66,124,160.72
1980-09-01T00:00:00Z,140.064,120,106.009
1980-10-01T00:00:00Z,52.415,124,101.002
1980-11-01T00:00:00Z,7.298,120,64.231
1980-12-01T00:00:00Z,-32.393,124,77.484
1981-01-01T00:00:00Z,-1.064,124,37.157
1981-02-01T00:00:00Z,19.555,112,53.205
1981-03-01T00:00:00Z,61.046,124,71.713
1981-04-01T00:00:00Z,75.188,120,55.115
1981-05-01T00:00:00Z,111.021,124,73.055
1981-06-01T00:00:00Z,89.338,120,85.506
1981-07-01T00:00:00Z,60.863,124,37.228
1981-08-01T00:00:00Z,75.012,124,44.293
1981-09-01T00:00:00Z,54.885,120,30.555
1981-10-01T00:00:00Z,31.6,124,30.83
1981-11-01T00:00:00Z,17.986,120,28.061
1981-12-01T00:00:00Z,36.012,124,47.114
1982-01-01T00:00:00Z,29.252,124,66.023
1982-02-01T00:00:00Z,22.828,112,34.963
1982-03-01T00:00:00Z,34.143,124,50.39
1982-04-01T00:00:00Z,49.355,120,45.508
1982-05-01T00:00:00Z,84.427,124,58.555
1982-06-01T00:00:00Z,98.873,120,48.038
1982-07-01T00:00:00Z,68.591,124,30.752
1982-08-01T00:00:00Z,73.299,124,34.335
1982-09-01T00:00:00Z,63.207,120,59.387
1982-10-01T00:00:00Z,36.239,124,39.05
1982-11-01T00:00:00Z,21.698,120,55.607
1982-12-01T00:00:00Z,41.94,124,93.629
1983-01-01T00:00:00Z,-10.28,124,71.597
1983-02-01T00:00:00Z,18.407,112,49.207
1983-03-01T00:00:00Z,32.143,124,95.825
1983-04-01T00:00:00Z,70.732,120,124.926
1983-05-01T00:00:00Z,125.243,124,83.962
1983-06-01T00:00:00Z,121.092,120,65.26
1983-07-01T00:00:00Z,99.637,124,50.752
1983-08-01T00:00:00Z,60.634,124,34.588
1983-09-01T00:00:00Z,47.759,120,34.781
1983-10-01T00:00:00Z,35.692,124,56.294
1983-11-01T00:00:00Z,45.35,120,56.001
1983-12-01T00:00:00Z,26.327,124,71.377
1984-01-01T00:00:00Z,17.837,124,32.172
1984-02-01T00:00:00Z,43.755,116,41.799
1984-03-01T00:00:00Z,78.983,124,72.116
1984-04-01T00:00:00Z,138.052,120,103.536
1984-05-01T00:00:00Z,143.673,124,93.901
1984-06-01T00:00:00Z,159.671,120,75.694
1984-07-01T00:00:00Z,85.496,124,47.753
1984-08-01T00:00:00Z,80.583,124,58.001
1984-09-01T00:00:00Z,54.313,120,58.216
1984-10-01T00:00:00Z,78.763,124,61.732
1984-11-01T00:00:00Z,32.575,120,36.939
1984-12-01T00:00:00Z,17.121,124,114.274
1985-01-01T00:00:00Z,8.745,124,32.676
1985-02-01T00:00:00Z,37.192,112,57.172
1985-03-01T00:00:00Z,91.001,124,91.841
1985-04-01T00:00:00Z,92.476,120,88.811
1985-05-01T00:00:00Z,121.069,124,63.391
1985-06-01T00:00:00Z,94.166,120,49.016
1985-07-01T00:00:00Z,92.14,124,52.806
1985-08-01T00:00:00Z,83.438,124,39.118
1985-09-01T00:00:00Z,55.497,120,46.295
1985-10-01T00:00:00Z,49.282,124,36.581
1985-11-01T00:00:00Z,41.209,120,57.191
1985-12-01T00:00:00Z,3.174,124,45.377
1986-01-01T00:00:00Z,-3.631,124,44.326
1986-02-01T00:00:00Z,25.585,112,83.363
1986-03-01T00:00:00Z,50.619,124,60.913
1986-04-01T00:00:00Z,89.902,120,64.203
1986-05-01T00:00:00Z,103.941,124,59.749
1986-06-01T00:00:00Z,112.335,120,57.477
1986-07-01T00:00:00Z,88.4,124,56.035
1986-08-01T00:00:00Z,82.222,124,43.148
1986-09-01T00:00:00Z,67.623,120,33.733
1986-10-01T00:00:00Z,42.905,124,46.864
1986-11-01T00:00:00Z,26.062,120,49.118
1986-12-01T00:00:00Z,8.197,124,29.235
1987-01-01T00:00:00Z,31.996,124,52.807
1987-02-01T00:00:00Z,38.421,112,83.345
1987-03-01T00:00:00Z,58.424,124,73.295
1987-04-01T00:00:00Z,75.694,120,60.74
1987-05-01T00:00:00Z,101.862,124,61.75
1987-06-01T00:00:00Z,106.055,120,65.705
1987-07-01T00:00:00Z,114.806,124,60.071
1987-08-01T00:00:00Z,75.308,124,37.321
1987-09-01T00:00:00Z,75.387,120,47.657
1987-10-01T00:00:00Z,20.394,122,32.797
1987-11-01T00:00:00Z,31.497,120,42.609
1987-12-01T00:00:00Z,8.934,124,147.763
1988-01-01T00:00:00Z,51.436,124,209.561
1988-02-01T00:00:00Z,23.939,95,30.922
1988-03-01T00:00:00Z,80.801,124,69.031
1988-04-01T00:00:00Z,55.546,120,53.643
1988-05-01T00:00:00Z,136.996,124,101.077
1988-06-01T00:00:00Z,116.771,120,68.524
1988-07-01T00:00:00Z,84.403,124,42.972
1988-08-01T00:00:00Z,76.478,124,40.015
1988-09-01T00:00:00Z,59.999,120,40.862
1988-10-01T00:00:00Z,47.518,124,36.26
1988-11-01T00:00:00Z,49.037,120,47.239
1988-12-01T00:00:00Z,30.038,124,42.43
1989-01-01T00:00:00Z,37.285,124,55.979
1989-02-01T00:00:00Z,26.499,112,105.008
1989-03-01T00:00:00Z,77.065,124,73.617
1989-04-01T00:00:00Z,72.486,120,55.38
1989-05-01T00:00:00Z,140.436,124,71.689
1989-06-01T00:00:00Z,115.801,120,59.113
1989-07-01T00:00:00Z,115.172,124,51.455
1989-08-01T00:00:00Z,86.802,124,46.162
1989-09-01T00:00:00Z,57.708,120,45.437
1989-10-01T00:00:00Z,45.556,124,53.991
1989-11-01T00:00:00Z,20.187,120,39.074
1989-12-01T00:00:00Z,19.242,124,42.528
1990-01-01T00:00:00Z,36.585,124,70.462
1990-02-01T00:00:00Z,75.998,112,100.54
1990-03-01T00:00:00Z,98.786,124,61.377
1990-04-01T00:00:00Z,119.05,120,107.528
1990-05-01T00:00:00Z,134.224,124,67.956
1990-06-01T00:00:00Z,118.996,120,78.884
1990-07-01T00:00:00Z,65.012,124,39.005
1990-08-01T00:00:00Z,65.926,124,41.255
1990-09-01T00:00:00Z,55.7,120,35.137
1990-10-01T00:00:00Z,26.468,124,32.191
1990-11-01T00:00:00Z,35.817,120,67.909
1990-12-01T00:00:00Z,17.193,124,58.759
1991-01-01T00:00:00Z,11.14,124,35.754
1991-02-01T00:00:00Z,28.403,112,78.629
1991-03-01T00:00:00Z,62.893,124,90.86
1991-04-01T00:00:00Z,122.945,120,100.815
1991-05-01T00:00:00Z,167.468,124,117.272
1991-06-01T00:00:00Z,98.622,120,55.848
1991-07-01T00:00:00Z,91.94,124,59.067
1991-08-01T00:00:00Z,73.755,124,46.128
1991-09-01T00:00:00Z,70.952,120,51.578
1991-10-01T00:00:00Z,58.282,124,72.511
1991-11-01T00:00:00Z,64.691,120,126.265
1991-12-01T00:00:00Z,10.46,124,102.269
1992-01-01T00:00:00Z,17.904,124,82.829
1992-02-01T00:00:00Z,-6.077,116,78.717
1992-03-01T00:00:00Z,29.603,124,61.855
1992-04-01T00:00:00Z,92.277,120,70.902
1992-05-01T00:00:00Z,85.282,124,63.765
1992-06-01T00:00:00Z,106.973,120,77.265
1992-07-01T00:00:00Z,82.908,124,56.721
1992-08-01T00:00:00Z,90.563,124,37.81
1992-09-01T00:00:00Z,75.318,120,47.128
1992-10-01T00:00:00Z,43.862,124,29.074
1992-11-01T00:00:00Z,44.91,120,69.121
1992-12-01T00:00:00Z,27.615,124,63.677
1993-01-01T00:00:00Z,-4.288,124,98.278
1993-02-01T00:00:00Z,10.942,112,84.793
1993-03-01T00:00:00Z,59.673,124,51.694
1993-04-01T00:00:00Z,145.064,120,79.55
1993-05-01T00:00:00Z,82.031,124,77.537
1993-06-01T00:00:00Z,101.71,120,70.447
1993-07-01T00:00:00Z,93.215,124,45.719
1993-08-01T00:00:00Z,71.826,124,36.885
1993-09-01T00:00:00Z,64.674,120,39.051
1993-10-01T00:00:00Z,33.609,124,44.647
1993-11-01T00:00:00Z,20.285,120,56.366
1993-12-01T00:00:00Z,20.761,124,55.865
1994-01-01T00:00:00Z,31.377,123,57.829
1994-02-01T00:00:00Z,27.953,112,79.537
1994-03-01T00:00:00Z,58.791,124,93.568
1994-04-01T00:00:00Z,121.367,120,74.261
1994-05-01T00:00:00Z,94.125,124,53.27
1994-06-01T00:00:00Z,134.492,120,64.938
1994-07-01T00:00:00Z,115.005,124,49.569
1994-08-01T00:00:00Z,97.502,124,48.466
1994-09-01T00:00:00Z,69.136,119,45.79
1994-10-01T00:00:00Z,74.334,124,97.441
1994-11-01T00:00:00Z,60.516,120,96.341
1994-12-01T00:00:00Z,35.733,124,59.321
1995-01-01T00:00:00Z,-19.549,124,112.809
1995-02-01T00:00:00Z,22.525,112,33.37
1995-03-01T00:00:00Z,34.809,124,64.698
1995-04-01T00:00:00Z,118.146,120,112.526
1995-05-01T00:00:00Z,92.012,124,72.477
1995-06-01T00:00:00Z,111.233,120,88.409
1995-07-01T00:00:00Z,87.556,124,61.657
1995-08-01T00:00:00Z,96.726,124,45.32
1995-09-01T00:00:00Z,89.3,120,55.357
1995-10-01T00:00:00Z,45.109,124,40.808
1995-11-01T00:00:00Z,39.066,120,48.82
1995-12-01T00:00:00Z,45.376,124,86.044
1996-01-01T00:00:00Z,55.033,124,77.575
1996-02-01T00:00:00Z,26.267,116,46.43
1996-03-01T00:00:00Z,62.016,124,68.036
1996-04-01T00:00:00Z,104.872,120,96.86
1996-05-01T00:00:00Z,121.283,124,82.055
1996-06-01T00:00:00Z,119.352,120,60.734
1996-07-01T00:00:00Z,87.431,124,36.947
1996-08-01T00:00:00Z,87.694,124,40.819
1996-09-01T00:00:00Z,67.588,120,31.449
1996-10-01T00:00:00Z,91.709,124,110.059
1996-11-01T00:00:00Z,62.096,120,95.233
1996-12-01T00:00:00Z,-39.515,117,201.554
1997-01-01T00:00:00Z,20.154,91,78.07
1997-02-01T00:00:00Z,92.381,87,163.108
1997-03-01T00:00:00Z,57.102,123,54.174
1997-04-01T00:00:00Z,153.295,104,172.366
1997-05-01T00:00:00Z,92.847,108,62.37
1997-06-01T00:00:00Z,129.693,120,79.091
1997-07-01T00:00:00Z,120.115,123,53.279
1997-08-01T00:00:00Z,97.048,117,43.528
1997-09-01T00:00:00Z,78.058,118,54.395
1997-10-01T00:00:00Z,44.928,122,126.524
1997-11-01T00:00:00Z,16.124,119,47.36
1997-12-01T00:00:00Z,-17.409,124,134.109
1998-01-01T00:00:00Z,22.964,124,47.443
1998-02-01T00:00:00Z,25.556,105,256.555
1998-03-01T00:00:00Z,76.583,115,123.272
1998-04-01T00:00:00Z,89.633,110,110.095
1998-05-01T00:00:00Z,82.636,121,62.313
1998-06-01T00:00:00Z,80.753,119,43.177
1998-07-01T00:00:00Z,81.93,124,64.346
1998-08-01T00:00:00Z,50.639,123,35.07
1998-09-01T00:00:00Z,59.211,120,43.718
1998-10-01T00:00:00Z,59.674,124,76.951
1998-11-01T00:00:00Z,47.453,120,75.601
1998-12-01T00:00:00Z,38.079,124,115.262
1999-01-01T00:00:00Z,21.828,124,80.011
1999-02-01T00:00:00Z,78.36,112,125.829
1999-03-01T00:00:00Z,98.185,124,104.715
1999-04-01T00:00:00Z,220.162,108,337.93
1999-05-01T00:00:00Z,147.736,124,111.808
1999-06-01T00:00:00Z,151.414,118,102.147
1999-07-01T00:00:00Z,116.198,123,55.848
1999-08-01T00:00:00Z,111.962,124,56.257
1999-09-01T00:00:00Z,70.207,119,42.727
1999-10-01T00:00:00Z,42.505,106,61.743
1999-11-01T00:00:00Z,28.628,119,74.149
1999-12-01T00:00:00Z,31.454,123,103.527
2000-01-01T00:00:00Z,39.348,116,67.907
2000-02-01T00:00:00Z,18.121,116,65.293
2000-03-01T00:00:00Z,69.515,122,96.79
2000-04-01T00:00:00Z,115.058,120,135.365
2000-05-01T00:00:00Z,135.254,120,129.404
2000-06-01T00:00:00Z,99.415,120,69.365
2000-07-01T00:00:00Z,118.509,124,55.901
2000-08-01T00:00:00Z,96.726,123,49.543
2000-09-01T00:00:00Z,64.324,120,57.233
2000-10-01T00:00:00Z,58.976,124,64.849
2000-11-01T00:00:00Z,48.063,117,76.47
2000-12-01T00:00:00Z,-5.633,124,93.12
2001-01-01T00:00:00Z,28.377,119,88.561
2001-02-01T00:00:00Z,38.887,112,137.005
2001-03-01T00:00:00Z,55.537,123,153.384
2001-04-01T00:00:00Z,163.184,119,145.317
2001-05-01T00:00:00Z,69.336,124,51.682
2001-06-01T00:00:00Z,108.083,120,94.272
2001-07-01T00:00:00Z,116.85,124,52.561
2001-08-01T00:00:00Z,113.759,121,57.045
2001-09-01T00:00:00Z,82.571,120,51.79
2001-10-01T00:00:00Z,39.756,124,36.764
2001-11-01T00:00:00Z,32.868,113,48.173
2001-12-01T00:00:00Z,60.262,124,152.546
2002-01-01T00:00:00Z,40.822,124,107.888
2002-02-01T00:00:00Z,14.648,111,67.004
2002-03-01T00:00:00Z,109.071,124,185.695
2002-04-01T00:00:00Z,129.909,119,159.834
2002-05-01T00:00:00Z,150.606,124,125.025
2002-06-01T00:00:00Z,152.92,120,101.841
2002-07-01T00:00:00Z,130.654,124,63.555
2002-08-01T00:00:00Z,116.357,124,47.383
2002-09-01T00:00:00Z,69.054,116,47.321
2002-10-01T00:00:00Z,56.789,123,50.739
2002-11-01T00:00:00Z,10.71,115,41.768
2002-12-01T00:00:00Z,12.846,122,68.749
2003-01-01T00:00:00Z,-18.548,114,61.614
2003-02-01T00:00:00Z,22.37,111,128.024
2003-03-01T00:00:00Z,90.318,116,139.608
2003-04-01T00:00:00Z,93.942,120,79.887
2003-05-01T00:00:00Z,142.657,123,115.37
2003-06-01T00:00:00Z,161.045,120,94.965
2003-07-01T00:00:00Z,124.217,124,64.44
2003-08-01T00:00:00Z,161.514,123,52.274
2003-09-01T00:00:00Z,116.265,120,88.506
2003-10-01T00:00:00Z,17.707,124,44.792
2003-11-01T00:00:00Z,4.409,117,59.683
2003-12-01T00:00:00Z,-21.868,123,139.145
2004-01-01T00:00:00Z,10.314,124,48.187
2004-02-01T00:00:00Z,26.825,116,76.542
2004-03-01T00:00:00Z,52.966,124,74.654
2004-04-01T00:00:00Z,65.714,120,75.332
2004-05-01T00:00:00Z,141.794,120,145.326
2004-06-01T00:00:00Z,96.448,120,56.579
2004-07-01T00:00:00Z,67.422,123,36.324
2004-08-01T00:00:00Z,49.882,120,35.731
2004-09-01T00:00:00Z,32.479,120,38.038
2004-10-01T00:00:00Z,43.719,122,41.893
2004-11-01T00:00:00Z,35.183,120,42.836
2004-12-01T00:00:00Z,-8.822,122,67.287
2005-01-01T00:00:00Z,16.229,124,57.29
2005-02-01T00:00:00Z,2.891,112,68.584
2005-03-01T00:00:00Z,62.976,124,73.798
2005-04-01T00:00:00Z,115.849,117,117.09
2005-05-01T00:00:00Z,98.052,124,52.44
2005-06-01T00:00:00Z,107.607,120,64.169
2005-07-01T00:00:00Z,70.78,124,39.845
2005-08-01T00:00:00Z,58.917,124,32.513
2005-09-01T00:00:00Z,85.7,120,46.804
2005-10-01T00:00:00Z,71.894,124,74.662
2005-11-01T00:00:00Z,47.895,120,70.919
2005-12-01T00:00:00Z,36.391,124,39.763
2006-01-01T00:00:00Z,62.371,124,61.019
2006-02-01T00:00:00Z,47.172,112,60.042
2006-03-01T00:00:00Z,84.103,123,69.583
2006-04-01T00:00:00Z,70.606,120,55.683
2006-05-01T00:00:00Z,93.172,124,82.031
2006-06-01T00:00:00Z,97.819,120,54.798
2006-07-01T00:00:00Z,76.925,124,50.374
2006-08-01T00:00:00Z,92.108,124,50.813
2006-09-01T00:00:00Z,72.794,119,49.986
2006-10-01T00:00:00Z,61.168,124,47.064
2006-11-01T00:00:00Z,62.098,120,51.091
2006-12-01T00:00:00Z,63.606,124,145.597
2007-01-01T00:00:00Z,35.049,124,80.685
2007-02-01T00:00:00Z,83.009,112,75.583
2007-03-01T00:00:00Z,97.473,124,103.776
2007-04-01T00:00:00Z,145.485,120,125.606
2007-05-01T00:00:00Z,127.593,124,81.188
2007-06-01T00:00:00Z,120.946,120,72.042
2007-07-01T00:00:00Z,99.087,124,61.485
2007-08-01T00:00:00Z,77.524,124,44.166
2007-09-01T00:00:00Z,79.019,119,63.17
2007-10-01T00:00:00Z,63.349,124,68.926
2007-11-01T00:00:00Z,25.936,120,27.077
2007-12-01T00:00:00Z,42.006,123,63.338
2008-01-01T00:00:00Z,-3.596,118,105.021
2008-02-01T00:00:00Z,51.043,116,50.879
2008-03-01T00:00:00Z,108.953,124,82.13
2008-04-01T00:00:00Z,138.861,120,116.613
2008-05-01T00:00:00Z,121.684,124,101.213
2008-06-01T00:00:00Z,114.889,120,83.985
2008-07-01T00:00:00Z,81.2,124,52.154
2008-08-01T00:00:00Z,68.432,124,49.68
2008-09-01T00:00:00Z,56.911,119,40.697
2008-10-01T00:00:00Z,44.182,124,53.034
2008-11-01T00:00:00Z,39.071,115,72.056
2008-12-01T00:00:00Z,35.619,116,59.396
2009-01-01T00:00:00Z,14.727,124,44.896
2009-02-01T00:00:00Z,35.43,112,64.708
2009-03-01T00:00:00Z,76.54,124,73.46
2009-04-01T00:00:00Z,114.838,120,110.31
2009-05-01T00:00:00Z,105.293,124,67.053
2009-06-01T00:00:00Z,80.6,120,47.396
2009-07-01T00:00:00Z,88.47,124,46.844
2009-08-01T00:00:00Z,73.388,124,51.749
2009-09-01T00:00:00Z,76.667,120,80.37
2009-10-01T00:00:00Z,117.763,124,168.188
2009-11-01T00:00:00Z,80.134,120,127.02
2009-12-01T00:00:00Z,50.361,124,124.109
2010-01-01T00:00:00Z,3.578,124,60.548
2010-02-01T00:00:00Z,69.421,112,85.133
2010-03-01T00:00:00Z,113.69,124,148.157
2010-04-01T00:00:00Z,160.582,120,152.656
2010-05-01T00:00:00Z,150.354,123,135.091
2010-06-01T00:00:00Z,162.44,120,97.465
2010-07-01T00:00:00Z,165.494,124,70.293
2010-08-01T00:00:00Z,115.529,124,57.553
2010-09-01T00:00:00Z,78.76,120,66.418
2010-10-01T00:00:00Z,46.778,124,56.307
2010-11-01T00:00:00Z,32.314,120,54.997
2010-12-01T00:00:00Z,41.616,124,94.052
2011-01-01T00:00:00Z,4.961,123,44.432
2011-02-01T00:00:00Z,26.741,112,66.019
2011-03-01T00:00:00Z,80.358,124,92.684
2011-04-01T00:00:00Z,121.199,120,84.895
2011-05-01T00:00:00Z,169.252,124,134.694
2011-06-01T00:00:00Z,165.787,120,81.86
2011-07-01T00:00:00Z,134.333,124,70.05
2011-08-01T00:00:00Z,119.862,124,49.521
2011-09-01T00:00:00Z,74.036,120,53.754
2011-10-01T00:00:00Z,54.942,124,44.753
2011-11-01T00:00:00Z,19.704,120,58.202
2011-12-01T00:00:00Z,23.328,124,52.087
2012-01-01T00:00:00Z,40.668,124,69.219
2012-02-01T00:00:00Z,64.686,116,85.83
2012-03-01T00:00:00Z,98.385,124,109.241
2012-04-01T00:00:00Z,128.634,120,121.793
2012-05-01T00:00:00Z,209.075,124,116.748
2012-06-01T00:00:00Z,238.973,120,124.72
2012-07-01T00:00:00Z,147.075,124,75.262
2012-08-01T00:00:00Z,85.998,124,53.609
2012-09-01T00:00:00Z,59.399,120,42.817
2012-10-01T00:00:00Z,57.766,124,59.171
2012-11-01T00:00:00Z,34.515,120,46.853
2012-12-01T00:00:00Z,38.76,124,59.454
2013-01-01T00:00:00Z,25.493,124,65.306
2013-02-01T00:00:00Z,69.306,112,90.724
2013-03-01T00:00:00Z,81.3,124,71.806
2013-04-01T00:00:00Z,155.632,120,135.147
2013-05-01T00:00:00Z,164.656,124,138.983
