time,flow_anomaly_1_day_max,Seup,Selo,location
1989-01-01T00:00:00Z,-0.65150714,-0.25758797,-1.0463604,S CA Bight
1990-01-01T00:00:00Z,-0.72303635,-0.32957244,-1.1193566,S CA Bight
1991-01-01T00:00:00Z,0.15526307,0.5492383,-0.2396226,S CA Bight
1992-01-01T00:00:00Z,0.19777514,0.5919397,-0.19890496,S CA Bight
1993-01-01T00:00:00Z,1.3824708,1.7768396,0.98653156,S CA Bight
1994-01-01T00:00:00Z,-0.49952534,-0.10517719,-0.89368576,S CA Bight
1995-01-01T00:00:00Z,2.0579252,2.458351,1.6622047,S CA Bight
1996-01-01T00:00:00Z,-0.15235707,0.24131492,-0.5475952,S CA Bight
1997-01-01T00:00:00Z,0.054165225,0.45521122,-0.34268233,S CA Bight
1998-01-01T00:00:00Z,1.596052,1.9903975,1.1993484,S CA Bight
1999-01-01T00:00:00Z,-0.50911236,-0.114029594,-0.9026869,S CA Bight
2000-01-01T00:00:00Z,-0.07464714,0.3258018,-0.47062784,S CA Bight
2001-01-01T00:00:00Z,0.3018836,0.69644475,-0.09399494,S CA Bight
2002-01-01T00:00:00Z,-0.6619687,-0.2671239,-1.0564874,S CA Bight
2003-01-01T00:00:00Z,-0.29306293,0.10146227,-0.68878967,S CA Bight
2004-01-01T00:00:00Z,-0.34464458,0.04918019,-0.7393647,S CA Bight
2005-01-01T00:00:00Z,1.7439393,2.1484427,1.3330534,S CA Bight
2006-01-01T00:00:00Z,0.05305833,0.44822487,-0.34077653,S CA Bight
2007-01-01T00:00:00Z,-0.7503901,-0.35655195,-1.145347,S CA Bight
2008-01-01T00:00:00Z,-0.044592872,0.3490888,-0.44095355,S CA Bight
2009-01-01T00:00:00Z,-0.47657022,-0.08269404,-0.87086713,S CA Bight
2010-01-01T00:00:00Z,-0.012510699,0.38089797,-0.4075769,S CA Bight
2011-01-01T00:00:00Z,1.1346674,1.5279012,0.7383673,S CA Bight
2012-01-01T00:00:00Z,-0.6535523,-0.25932506,-1.0484664,S CA Bight
2013-01-01T00:00:00Z,-0.55739605,-0.16211551,-0.9510889,S CA Bight
2014-01-01T00:00:00Z,-0.70226634,-0.30874613,-1.0978845,S CA Bight
2015-01-01T00:00:00Z,-0.7014605,-0.30793646,-1.0962716,S CA Bight
2016-01-01T00:00:00Z,-0.6340332,-0.24019036,-1.0288322,S CA Bight
2017-01-01T00:00:00Z,0.53862214,0.9352744,0.14299002,S CA Bight
2018-01-01T00:00:00Z,-0.51491934,-0.11993205,-0.90926105,S CA Bight
2019-01-01T00:00:00Z,0.18880285,0.58206207,-0.20726939,S CA Bight
2020-01-01T00:00:00Z,-0.3319127,0.061592706,-0.72779804,S CA Bight
1981-01-01T00:00:00Z,-0.51575524,-0.23208772,-0.79987425,Sacramento - San Joaquin
1982-01-01T00:00:00Z,0.8694179,1.1531513,0.5851769,Sacramento - San Joaquin
1983-01-01T00:00:00Z,1.4548495,1.73941,1.1708802,Sacramento - San Joaquin
1984-01-01T00:00:00Z,0.20920639,0.49288553,-0.07513956,Sacramento - San Joaquin
1985-01-01T00:00:00Z,-0.6722304,-0.38853377,-0.95631933,Sacramento - San Joaquin
1986-01-01T00:00:00Z,1.4301529,1.715423,1.142808,Sacramento - San Joaquin
1987-01-01T00:00:00Z,-0.67029554,-0.3867284,-0.95470315,Sacramento - San Joaquin
1988-01-01T00:00:00Z,-0.7143954,-0.43081072,-0.99866426,Sacramento - San Joaquin
1989-01-01T00:00:00Z,-0.43593165,-0.15189342,-0.71973485,Sacramento - San Joaquin
1990-01-01T00:00:00Z,-0.8542285,-0.5705196,-1.1382917,Sacramento - San Joaquin
1991-01-01T00:00:00Z,-0.4932727,-0.20940264,-0.77720165,Sacramento - San Joaquin
1992-01-01T00:00:00Z,-0.64994085,-0.36629215,-0.93439364,Sacramento - San Joaquin
1993-01-01T00:00:00Z,0.4522333,0.7361743,0.16820167,Sacramento - San Joaquin
1994-01-01T00:00:00Z,-0.8539704,-0.5702684,-1.1380305,Sacramento - San Joaquin
1995-01-01T00:00:00Z,1.6894071,1.9736555,1.4046396,Sacramento - San Joaquin
1996-01-01T00:00:00Z,0.37050995,0.6565115,0.08600757,Sacramento - San Joaquin
1997-01-01T00:00:00Z,1.9966099,2.2810922,1.711799,Sacramento - San Joaquin
1998-01-01T00:00:00Z,1.2954832,1.580034,1.011645,Sacramento - San Joaquin
1999-01-01T00:00:00Z,-0.21519704,0.06841447,-0.49976858,Sacramento - San Joaquin
2000-01-01T00:00:00Z,-0.0532522,0.23032823,-0.33756566,Sacramento - San Joaquin
2001-01-01T00:00:00Z,-0.5899584,-0.30636135,-0.8748851,Sacramento - San Joaquin
2002-01-01T00:00:00Z,-0.5227885,-0.23925883,-0.80744153,Sacramento - San Joaquin
2003-01-01T00:00:00Z,-0.018326214,0.26635548,-0.30240107,Sacramento - San Joaquin
2004-01-01T00:00:00Z,-0.10829945,0.1752739,-0.39260146,Sacramento - San Joaquin
2005-01-01T00:00:00Z,0.25609866,0.54151744,-0.028175695,Sacramento - San Joaquin
2006-01-01T00:00:00Z,0.97315633,1.2569239,0.6890649,Sacramento - San Joaquin
2007-01-01T00:00:00Z,-0.7668687,-0.48330373,-1.051469,Sacramento - San Joaquin
2008-01-01T00:00:00Z,-0.40748394,-0.12328873,-0.69128466,Sacramento - San Joaquin
2009-01-01T00:00:00Z,-0.5046362,-0.22082655,-0.7886129,Sacramento - San Joaquin
2010-01-01T00:00:00Z,-0.2276185,0.056665573,-0.51149106,Sacramento - San Joaquin
2011-01-01T00:00:00Z,0.40332627,0.68887925,0.119200796,Sacramento - San Joaquin
