time,area_1,intensity_1,area_2,intensity_2,area_3,intensity_3,area_4,intensity_4
1982-01-01T00:00:00Z,42008.035,1.8079841,31430.514,1.5922096,31321.541,1.7039343,7561.007,1.5453749
1982-01-02T00:00:00Z,18676.582,1.6347637,7799.342,1.6979355,10566.966,1.9870466,36.664978,1.4712669
1982-01-03T00:00:00Z,7710.555,1.7213426,-999.0,1.2526125,0.0,NaN,0.0,NaN
1982-01-04T00:00:00Z,17489.344,1.8555294,3058.0833,1.8747936,0.0,NaN,0.0,NaN
1982-01-05T00:00:00Z,33490.406,1.81848,14380.511,1.99109,5046.3135,1.7960908,0.0,NaN
1982-01-06T00:00:00Z,18525.707,1.6021729,21133.846,1.6059248,8399.159,1.7445035,98.77564,1.652606
1982-01-07T00:00:00Z,12034.338,1.5703349,6517.421,1.506337,699.7459,1.535603,0.0,NaN
1982-01-08T00:00:00Z,8275.706,1.5410668,0.0,NaN,0.0,NaN,0.0,NaN
1982-01-09T00:00:00Z,5647.2173,2.4380622,195.92572,1.5583024,0.0,NaN,0.0,NaN
1982-01-10T00:00:00Z,10314.914,2.1951623,2831.794,1.9013098,2248.5269,1.6744276,569.0547,1.7236602
1982-01-11T00:00:00Z,12455.425,1.6324656,0.0,NaN,0.0,NaN,0.0,NaN
1982-01-12T00:00:00Z,8092.6655,1.7277734,140.76485,2.1736329,0.0,NaN,0.0,NaN
1982-01-13T00:00:00Z,8789.6875,1.9904233,3852.492,1.6343566,506.84695,1.4646761,0.0,NaN
1982-01-14T00:00:00Z,9120.394,2.7464366,4070.707,2.0164618,2368.032,1.740732,1908.2317,1.8068221
1982-01-15T00:00:00Z,20286.3,2.4218087,3290.8174,1.9548876,861.6301,1.4681016,2753.7593,2.1316974
1982-01-16T00:00:00Z,10042.307,1.8219581,6494.3833,2.628022,32.612003,1.8428061,0.0,NaN
1982-01-17T00:00:00Z,8633.038,1.8310604,0.0,NaN,0.0,NaN,0.0,NaN
1982-01-18T00:00:00Z,500.39514,1.7830625,0.0,NaN,0.0,NaN,0.0,NaN
1982-01-19T00:00:00Z,3046.5137,1.6478188,3125.569,2.1328318,1640.0806,1.688479,542.30994,1.6059726
1982-01-20T00:00:00Z,12173.169,1.9381219,4436.5254,2.6506605,5538.311,1.732383,6706.954,1.9031965
1982-01-21T00:00:00Z,6056.1772,2.609825,9197.372,2.8408027,5879.088,1.9173056,7192.0474,1.7266469
1982-01-22T00:00:00Z,2259.72,1.6177696,0.0,NaN,0.0,NaN,0.0,NaN
1982-01-23T00:00:00Z,24.418562,1.7106757,0.0,NaN,0.0,NaN,0.0,NaN
1982-01-24T00:00:00Z,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN
1982-01-25T00:00:00Z,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN
1982-01-26T00:00:00Z,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN
1982-01-27T00:00:00Z,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN
1982-01-28T00:00:00Z,5.7641,2.1164782,0.0,NaN,0.0,NaN,0.0,NaN
1982-01-29T00:00:00Z,1218.9626,2.7663455,90.046814,1.9497465,0.0,NaN,0.0,NaN
1982-01-30T00:00:00Z,670.3651,2.2379522,893.88434,1.6814923,81.88326,2.2093067,0.0,NaN
1982-01-31T00:00:00Z,8172.037,2.2731855,1604.4705,2.076971,0.0,NaN,0.0,NaN
1982-02-01T00:00:00Z,45004.355,2.3172345,26769.957,2.4034624,16725.35,2.0541909,7264.7695,2.782144
1982-02-02T00:00:00Z,86702.11,2.2604156,19514.66,2.6756039,18442.18,2.340898,21179.148,2.7249906
1982-02-03T00:00:00Z,76299.33,2.0656085,15495.512,2.4394875,14812.755,2.1306064,6103.587,1.8843287
1982-02-04T00:00:00Z,59428.29,2.0159059,36173.477,2.8607361,22859.525,1.902855,15091.628,1.8080403
1982-02-05T00:00:00Z,59669.477,2.7138648,32262.42,3.66045,9637.731,2.2713947,8650.287,2.4614072
1982-02-06T00:00:00Z,50577.242,1.9192634,-999.0,1.1077286,15926.584,1.9643263,496.11917,1.7593943
1982-02-07T00:00:00Z,4230.1284,1.729797,276.45245,1.8394012,0.0,NaN,0.0,NaN
1982-02-08T00:00:00Z,5135.397,2.1723733,112.017296,1.8783585,0.0,NaN,0.0,NaN
1982-02-09T00:00:00Z,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN
1982-02-10T00:00:00Z,2368.606,1.8657103,0.0,NaN,0.0,NaN,0.0,NaN
1982-02-11T00:00:00Z,15487.658,1.903678,9983.814,1.664801,0.0,NaN,0.0,NaN
1982-02-12T00:00:00Z,8543.442,1.680274,2823.955,1.5065145,213.8744,1.4307866,0.0,NaN
1982-02-13T00:00:00Z,13399.331,2.080311,10803.897,1.8302062,1944.9572,1.6046873,0.0,NaN
1982-02-14T00:00:00Z,26244.889,1.9154627,17188.979,1.7789392,-999.0,1.2884283,9039.826,1.6315107
1982-02-15T00:00:00Z,76276.164,1.6013522,27682.027,1.752937,7211.398,2.051043,1512.5702,2.0662835
1982-02-16T00:00:00Z,101204.05,1.9206467,26843.543,1.9968435,2745.922,1.9846175,3233.4636,2.0584273
1982-02-17T00:00:00Z,122732.76,1.8200233,29725.28,1.6492707,7311.829,1.7766494,2369.1084,1.9865255
1982-02-18T00:00:00Z,130299.516,1.6934115,25255.996,1.678338,14603.246,1.8932642,13665.913,1.8992739
1982-02-19T00:00:00Z,97562.195,1.5103341,55676.145,2.124652,76602.94,1.742388,12954.086,1.7804705
1982-02-20T00:00:00Z,100188.195,2.0727053,85266.89,1.9065552,50519.344,1.4651772,18549.498,2.4741404
1982-02-21T00:00:00Z,66462.66,1.9196502,31147.385,2.3000145,16052.042,1.5237763,22820.25,2.1999664
1982-02-22T00:00:00Z,76874.766,1.7759295,19443.055,2.1122823,20897.611,2.2487347,10914.07,1.5477911
1982-02-23T00:00:00Z,-999.0,1.1080959,8288.279,1.8862467,7590.077,2.156741,3083.073,2.0682411
1982-02-24T00:00:00Z,17001.54,2.03234,0.0,NaN,0.0,NaN,0.0,NaN
1982-02-25T00:00:00Z,33040.62,1.9115707,0.0,NaN,0.0,NaN,0.0,NaN
1982-02-26T00:00:00Z,9778.423,1.5634131,2118.9111,1.5377184,86.771835,2.033011,75.56064,1.736714
1982-02-27T00:00:00Z,590.24884,1.5255531,0.0,NaN,0.0,NaN,0.0,NaN
1982-02-28T00:00:00Z,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN
1982-03-01T00:00:00Z,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN
1982-03-02T00:00:00Z,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN
1982-03-03T00:00:00Z,131.41069,2.0235155,0.0,NaN,0.0,NaN,0.0,NaN
1982-03-04T00:00:00Z,419.307,1.9124427,0.0,NaN,0.0,NaN,0.0,NaN
1982-03-05T00:00:00Z,605.24243,1.4524313,149.09227,1.8596493,0.0,NaN,0.0,NaN
1982-03-06T00:00:00Z,2045.3688,1.792202,491.5658,2.0365806,0.0,NaN,0.0,NaN
1982-03-07T00:00:00Z,5918.2334,1.7742182,3673.771,1.7166924,0.0,NaN,0.0,NaN
1982-03-08T00:00:00Z,11128.696,1.6268119,3228.7168,1.7869825,0.0,NaN,0.0,NaN
1982-03-09T00:00:00Z,15704.727,2.156739,2678.11,1.6955816,0.0,NaN,0.0,NaN
1982-03-10T00:00:00Z,11135.14,2.2500207,2489.287,1.6401145,2060.2693,1.6943911,0.0,NaN
1982-03-11T00:00:00Z,2405.359,1.3332108,4805.8228,2.0889459,2431.8484,1.6502557,935.2506,1.993897
1982-03-12T00:00:00Z,4347.174,1.9402515,3797.5237,1.8512614,2205.4932,1.5974075,0.0,NaN
1982-03-13T00:00:00Z,2576.318,1.5288264,2638.4878,1.8068637,2167.1714,1.6993645,0.0,NaN
1982-03-14T00:00:00Z,2601.0486,1.5894674,3931.7634,1.688329,2306.5452,1.9671171,900.96936,1.8654237
1982-03-15T00:00:00Z,6350.228,1.8368149,6168.838,1.7202455,1675.9924,1.5278049,0.0,NaN
1982-03-16T00:00:00Z,5181.278,1.74436,1250.2662,1.9411628,0.0,NaN,0.0,NaN
1982-03-17T00:00:00Z,407.86465,1.5261956,0.0,NaN,0.0,NaN,0.0,NaN
1982-03-18T00:00:00Z,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN
1982-03-19T00:00:00Z,905.3906,1.4984673,0.0,NaN,0.0,NaN,0.0,NaN
1982-03-20T00:00:00Z,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN
1982-03-21T00:00:00Z,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN
1982-03-22T00:00:00Z,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN
1982-03-23T00:00:00Z,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN
1982-03-24T00:00:00Z,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN
1982-03-25T00:00:00Z,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN
1982-03-26T00:00:00Z,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN
1982-03-27T00:00:00Z,5.2260175,2.1426213,0.0,NaN,0.0,NaN,0.0,NaN
1982-03-28T00:00:00Z,298.95746,2.1964462,0.0,NaN,0.0,NaN,0.0,NaN
1982-03-29T00:00:00Z,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN
1982-03-30T00:00:00Z,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN
1982-03-31T00:00:00Z,10411.868,2.3817039,0.0,NaN,0.0,NaN,0.0,NaN
1982-04-01T00:00:00Z,26186.586,2.1752226,309.66147,1.9286269,0.0,NaN,0.0,NaN
1982-04-02T00:00:00Z,21278.148,2.193529,0.0,NaN,0.0,NaN,0.0,NaN
1982-04-03T00:00:00Z,18551.666,2.3559585,11117.406,1.8652774,9277.836,1.5667256,4421.8706,1.6914992
1982-04-04T00:00:00Z,11105.393,1.8361442,5423.257,1.7918932,270.6821,1.7099266,418.84103,1.3589339
1982-04-05T00:00:00Z,5724.36,1.6027735,6981.8,1.8304888,2087.9067,1.8258288,537.5342,1.6065747
1982-04-06T00:00:00Z,12355.985,1.8599073,13612.905,1.4453162,4961.86,1.7704462,12298.034,1.6807382
1982-04-07T00:00:00Z,53454.477,1.7636385,14287.323,1.9683471,13774.988,2.31918,5950.9976,1.8020611
1982-04-08T00:00:00Z,31836.75,1.9092034,17311.783,1.8873181,23682.031,2.1956263,22451.28,1.6757379
1982-04-09T00:00:00Z,175175.8,2.124775,22202.47,1.9457084,-999.0,1.1663543,12584.704,1.6566869
1982-04-10T00:00:00Z,219239.44,2.249519,20375.996,2.4893918,14027.033,1.7910626,13227.986,1.9656676
1982-04-11T00:00:00Z,214042.8,2.193069,80483.8,2.4969852,33077.39,2.2771287,21748.137,1.9652284
1982-04-12T00:00:00Z,440731.03,1.8546842,-999.0,0.8873397,13920.973,2.1198735,19159.096,1.6996833
1982-04-13T00:00:00Z,454460.0,1.8060038,-999.0,1.265494,12720.64,1.65036,0.0,NaN
1982-04-14T00:00:00Z,210096.16,1.5872855,62752.336,1.8044139,8091.7646,1.7444099,5055.7285,2.193423
1982-04-15T00:00:00Z,109242.766,1.6713377,16806.738,1.7323765,6125.4727,1.379757,294.93588,1.5233693
1982-04-16T00:00:00Z,96885.19,1.7501814,2077.1687,1.5903398,0.0,NaN,0.0,NaN
1982-04-17T00:00:00Z,83878.51,1.7082758,690.63837,2.1872401,0.0,NaN,0.0,NaN
1982-04-18T00:00:00Z,16920.645,1.7313658,15442.841,2.014857,1729.0989,1.5503213,769.9277,2.1816297
1982-04-19T00:00:00Z,-999.0,1.1422455,16089.481,2.0016334,11838.432,2.0889874,0.0,NaN
1982-04-20T00:00:00Z,62489.02,1.9224417,3122.4846,1.8706905,3468.4663,1.5617919,0.0,NaN
1982-04-21T00:00:00Z,95109.59,1.6847205,9988.743,2.2729797,8439.662,1.8936145,2310.9268,1.7505808
1982-04-22T00:00:00Z,130441.72,2.013239,19025.787,2.0526347,6220.8647,1.4946321,9135.987,2.1222951
1982-04-23T00:00:00Z,205620.78,1.9038886,22901.943,1.7257518,6938.2583,1.8526452,-999.0,1.1431526
1982-04-24T00:00:00Z,279661.8,1.8393435,18120.615,1.4392078,2636.6848,1.8413352,-999.0,1.1962752
1982-04-25T00:00:00Z,313705.7,2.065716,4980.84,1.9447067,3598.5542,1.8549907,0.0,NaN
1982-04-26T00:00:00Z,189155.33,2.0773683,49152.926,1.8884349,19953.232,2.1749759,6941.095,1.779518
1982-04-27T00:00:00Z,153322.94,1.7691228,43574.19,1.647121,23061.12,2.1114078,21086.691,1.7247698
1982-04-28T00:00:00Z,119895.195,1.8467356,9639.012,1.6312401,8484.456,1.4385008,7938.93,1.5625366
1982-04-29T00:00:00Z,92050.73,1.8643138,7676.446,1.3625028,4516.52,1.6765733,0.0,NaN
1982-04-30T00:00:00Z,69250.914,1.5012523,13667.803,1.7692525,3512.2625,2.3621051,2144.337,1.8059313
1982-05-01T00:00:00Z,41188.52,1.6119016,26496.484,1.6912234,14850.995,1.7156228,20909.07,1.885781
1982-05-02T00:00:00Z,116862.68,1.5132419,13275.256,1.9639466,20373.02,1.8734361,12137.04,1.7595754
1982-05-03T00:00:00Z,114643.7,2.4030752,36233.91,1.7239692,17939.084,1.7484324,10551.802,1.7335308
1982-05-04T00:00:00Z,116928.12,2.2064543,44997.152,2.1465368,20127.414,1.6538233,8389.497,1.6631827
1982-05-05T00:00:00Z,106006.58,2.0335171,40264.332,2.0356662,23829.754,2.1703153,4963.026,1.6273206
1982-05-06T00:00:00Z,97365.38,2.0275269,28273.246,2.1097841,29034.568,1.9006592,5518.8037,1.7492604
1982-05-07T00:00:00Z,75976.97,2.1027129,29992.762,2.0481195,30113.268,2.5757263,8853.023,1.8059014
1982-05-08T00:00:00Z,47469.742,1.545798,30422.146,2.553105,29549.037,2.0281112,9312.975,1.979496
1982-05-09T00:00:00Z,28340.756,1.9590923,26259.672,2.1723964,15342.102,1.8236493,7179.2285,1.7040102
1982-05-10T00:00:00Z,24618.123,1.9816048,17425.303,2.3891344,8638.864,1.695052,7154.836,1.8421307
1982-05-11T00:00:00Z,17672.393,1.9023637,4116.157,1.7205276,2594.8857,1.5802026,3342.98,1.8000888
1982-05-12T00:00:00Z,12724.368,1.4591368,4750.3574,1.7416223,2309.3132,1.8286524,0.0,NaN
1982-05-13T00:00:00Z,10246.971,2.338139,9380.389,1.415411,3811.0571,1.7573154,0.0,NaN
1982-05-14T00:00:00Z,20979.33,2.3439026,12825.841,1.4675878,6510.5786,2.168139,645.05066,1.8164837
1982-05-15T00:00:00Z,17459.557,1.4226522,20336.441,1.8200418,2776.0337,2.2053893,5404.8906,1.7259457
1982-05-16T00:00:00Z,61660.984,1.7218022,19355.762,1.5612991,109.01042,1.9535569,0.0,NaN
1982-05-17T00:00:00Z,93676.914,1.554656,19880.191,1.5628455,171.5059,1.8945795,0.0,NaN
1982-05-18T00:00:00Z,174330.14,1.4553933,16162.129,1.5445678,2330.2703,1.7792387,0.0,NaN
1982-05-19T00:00:00Z,244735.86,1.6753569,23149.932,1.6639282,13578.461,1.5288669,11436.836,1.6551939
1982-05-20T00:00:00Z,366943.78,1.6181662,5401.182,1.7648505,1493.3489,1.580961,3191.118,1.7536372
1982-05-21T00:00:00Z,327941.94,1.5501859,156.73837,1.631145,0.0,NaN,0.0,NaN
1982-05-22T00:00:00Z,299824.53,1.395574,13338.762,1.7286682,-999.0,1.1503724,0.0,NaN
1982-05-23T00:00:00Z,154068.16,1.475549,31454.303,1.4260709,17106.334,1.9944386,0.0,NaN
1982-05-24T00:00:00Z,227367.27,1.3962177,39995.02,1.8415749,18910.367,1.5074621,-999.0,1.105299
1982-05-25T00:00:00Z,254814.89,2.0066137,83775.34,1.4960258,46536.293,1.3992593,14167.77,1.4013593
1982-05-26T00:00:00Z,281644.5,1.8422804,63348.6,1.4444846,22314.148,1.3768693,9997.034,1.3061006
1982-05-27T00:00:00Z,197027.3,1.6234866,17236.69,1.3906664,13764.383,1.3320047,10625.181,1.4146166
1982-05-28T00:00:00Z,99810.08,1.6383828,15514.395,1.591305,17757.203,1.5267972,2941.2756,1.8853396
1982-05-29T00:00:00Z,42389.215,1.5687001,29141.02,1.7174098,15460.612,1.3266271,10083.289,1.6032892
1982-05-30T00:00:00Z,31848.582,1.5600765,10630.269,1.6436135,2351.8032,1.8092893,3757.299,1.4573964
1982-05-31T00:00:00Z,10558.423,1.5324638,180.5644,1.4174327,0.0,NaN,0.0,NaN
1982-06-01T00:00:00Z,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN
1982-06-02T00:00:00Z,1024.8933,1.6218325,0.0,NaN,0.0,NaN,0.0,NaN
1982-06-03T00:00:00Z,283.05536,1.7592705,623.81116,1.6621946,0.0,NaN,0.0,NaN
1982-06-04T00:00:00Z,15950.648,1.6471939,16195.72,1.7074089,4732.363,1.6066242,1115.8744,1.4554697
1982-06-05T00:00:00Z,4921.003,1.721791,329.2052,1.8453983,41.870586,1.6305094,0.0,NaN
1982-06-06T00:00:00Z,502.0273,1.7520692,0.0,NaN,0.0,NaN,0.0,NaN
1982-06-07T00:00:00Z,2899.5886,1.7022413,2113.4924,1.4090825,0.0,NaN,0.0,NaN
1982-06-08T00:00:00Z,9452.153,1.7142817,5720.6787,1.9241393,5647.311,2.6684039,542.196,1.5034295
1982-06-09T00:00:00Z,6719.435,2.5743475,6777.28,1.8881365,2109.9006,1.5531529,1886.7775,2.0427883
1982-06-10T00:00:00Z,11480.771,1.5876585,7549.0645,1.9386475,5496.4873,2.1505463,359.0707,1.5089093
1982-06-11T00:00:00Z,21236.924,2.2000692,15671.352,1.5168735,16449.152,2.0754402,4407.085,2.2030475
1982-06-12T00:00:00Z,94236.37,1.8580099,25724.582,1.4320521,13559.827,1.5520309,4603.918,2.0615098
1982-06-13T00:00:00Z,89593.195,1.8001664,59481.48,1.4651057,28016.309,1.7521836,7283.313,1.4862105
1982-06-14T00:00:00Z,-999.0,1.2832352,49448.72,1.5303444,51855.547,1.7848454,25957.477,1.7833918
1982-06-15T00:00:00Z,141558.72,1.5120847,50607.81,1.4851032,18974.104,1.8526723,20699.027,1.661174
1982-06-16T00:00:00Z,140812.6,1.7276833,24276.963,1.7047048,23102.316,1.6290281,12624.627,1.5919877
1982-06-17T00:00:00Z,239338.25,1.6942376,15964.141,1.479657,9553.352,1.3736937,5106.8457,2.1981673
1982-06-18T00:00:00Z,215827.45,2.339368,28692.44,1.924995,4514.425,2.1467066,10399.221,1.7488772
1982-06-19T00:00:00Z,182651.11,1.7628887,13335.929,1.8405303,31259.201,1.8203163,14085.173,2.0497048
1982-06-20T00:00:00Z,108407.07,1.775139,108439.7,1.4402034,15912.402,1.4597852,11016.784,1.6682243
1982-06-21T00:00:00Z,95595.414,1.7670397,59071.97,1.7080165,43250.633,1.4261147,33761.93,1.5249041
1982-06-22T00:00:00Z,117733.01,1.486885,49823.28,1.6837466,41712.094,2.1331294,44454.473,1.6413646
1982-06-23T00:00:00Z,86605.58,1.471194,37878.94,1.8806238,6847.11,1.5549986,6327.5996,1.5396049
1982-06-24T00:00:00Z,83970.61,1.4331108,20864.678,2.0052202,23156.072,1.5508753,10961.782,1.9447422
1982-06-25T00:00:00Z,38415.473,1.8186253,22532.87,1.955787,12254.867,1.5230373,6360.44,1.637599
1982-06-26T00:00:00Z,23539.654,1.9693862,-999.0,1.0785385,1814.9674,2.1513922,2389.2373,2.2553535
1982-06-27T00:00:00Z,18789.736,1.5728995,28293.932,2.003418,11023.651,1.3466829,11234.602,1.9655478
1982-06-28T00:00:00Z,55327.73,1.6812106,29722.877,1.6076546,13453.422,1.5870037,7777.4126,2.1540082
1982-06-29T00:00:00Z,40767.96,1.7045456,52438.766,1.6438986,1975.3541,1.5639575,2598.9302,1.9802291
1982-06-30T00:00:00Z,55858.746,1.6032903,5251.2524,1.3001369,2996.1099,1.5197278,1253.2712,2.359622
1982-07-01T00:00:00Z,15579.734,1.6203854,687.33344,1.3822829,1.7094789,1.9636874,4.9873176,2.1375735
1982-07-02T00:00:00Z,3668.8994,1.565476,4042.4526,1.6497756,0.0,NaN,0.0,NaN
1982-07-03T00:00:00Z,4978.9604,1.6264315,0.0,NaN,0.0,NaN,0.0,NaN
1982-07-04T00:00:00Z,342.30093,1.9202818,0.0,NaN,0.0,NaN,0.0,NaN
1982-07-05T00:00:00Z,183.50237,1.7704785,0.0,NaN,0.0,NaN,0.0,NaN
1982-07-06T00:00:00Z,63.814903,2.2248797,0.0,NaN,0.0,NaN,0.0,NaN
1982-07-07T00:00:00Z,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN
1982-07-08T00:00:00Z,3565.3882,1.6461339,1200.8214,1.9126179,133.14053,2.2112873,0.0,NaN
1982-07-09T00:00:00Z,98205.99,1.5796602,13161.297,2.0395243,15585.926,2.1598957,2091.868,1.9173679
1982-07-10T00:00:00Z,224824.44,1.7828763,22569.494,1.9382799,17599.938,1.4622085,7031.56,1.5580872
1982-07-11T00:00:00Z,369506.56,1.6770235,8011.42,2.2930474,466.07065,1.8585093,0.0,NaN
1982-07-12T00:00:00Z,403846.34,1.9045439,11504.892,2.119448,0.0,NaN,0.0,NaN
1982-07-13T00:00:00Z,369440.62,1.8973902,20420.797,1.8041261,439.28934,1.3897725,30.708887,1.3823004
1982-07-14T00:00:00Z,213774.56,1.9369287,37839.9,2.0175245,24004.053,2.2780688,7469.9507,1.945302
1982-07-15T00:00:00Z,109710.8,1.6515688,61349.656,2.1712077,34196.574,1.7921884,57012.77,1.7143784
1982-07-16T00:00:00Z,146742.56,1.9574853,76251.625,2.067791,61258.902,1.7996196,40158.6,1.4991062
1982-07-17T00:00:00Z,73384.05,1.8813713,51384.78,1.7491208,35237.01,2.227488,30697.654,1.7388788
1982-07-18T00:00:00Z,40713.016,1.6650872,31204.666,1.9786862,11225.936,1.693499,13627.677,1.7947435
1982-07-19T00:00:00Z,34345.1,1.6890442,35360.426,2.2243643,25113.867,1.8407291,364.0949,1.8172193
1982-07-20T00:00:00Z,91068.97,1.8758847,29762.762,1.6977704,32011.633,1.3771223,3691.8687,1.9356865
1982-07-21T00:00:00Z,51450.21,2.0604045,-999.0,1.2812198,26388.639,1.6494147,29750.045,1.7852522
1982-07-22T00:00:00Z,51662.04,1.4420124,22384.98,1.6893377,26382.357,1.8632199,0.0,NaN
1982-07-23T00:00:00Z,19447.965,1.6699722,-999.0,1.188887,15302.323,1.4209257,10247.485,2.1797137
1982-07-24T00:00:00Z,58363.445,2.0330794,15865.555,1.6584918,13165.135,1.3520753,3645.1284,2.0797098
1982-07-25T00:00:00Z,-999.0,1.2001978,26855.477,1.6303664,30030.389,1.5729647,14344.453,1.9376857
1982-07-26T00:00:00Z,74385.63,1.743285,44202.613,1.5290118,20138.395,1.7699119,14818.201,1.953131
1982-07-27T00:00:00Z,39470.555,1.5470792,38289.363,1.7526876,19105.82,1.7217971,21663.436,1.522942
1982-07-28T00:00:00Z,-999.0,1.144836,30958.568,1.38866,22307.654,1.7002537,6116.4385,1.6778735
1982-07-29T00:00:00Z,115531.266,1.7001153,38519.703,1.4790089,48846.645,1.5972486,29986.35,1.5493525
1982-07-30T00:00:00Z,94344.82,1.4814554,81413.03,1.6544366,54170.71,1.5359793,45905.035,1.9872192
1982-07-31T00:00:00Z,188923.66,1.3924866,35985.734,2.1043227,10091.187,1.4996153,6510.662,1.4516399
1982-08-01T00:00:00Z,53917.57,1.4394625,10448.993,1.7064977,3403.9546,1.3902023,2370.3408,1.954993
1982-08-02T00:00:00Z,-999.0,1.2816516,16938.281,1.6727599,4716.994,1.8801962,-999.0,1.0294989
1982-08-03T00:00:00Z,16896.564,1.4152788,17537.566,1.6247636,4014.3367,1.7645675,0.0,NaN
1982-08-04T00:00:00Z,14343.6875,1.3894657,3231.7195,1.4174939,0.0,NaN,0.0,NaN
1982-08-05T00:00:00Z,5709.2573,1.4104991,-999.0,1.2495809,0.0,NaN,0.0,NaN
1982-08-06T00:00:00Z,10666.323,1.6760122,0.0,NaN,0.0,NaN,0.0,NaN
1982-08-07T00:00:00Z,10950.943,1.7619066,0.0,NaN,0.0,NaN,0.0,NaN
1982-08-08T00:00:00Z,7928.0933,1.843459,0.0,NaN,0.0,NaN,0.0,NaN
1982-08-09T00:00:00Z,3445.4536,1.7760571,0.0,NaN,0.0,NaN,0.0,NaN
1982-08-10T00:00:00Z,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN
1982-08-11T00:00:00Z,0.0,NaN,0.0,NaN,0.0,NaN,0.0,NaN
1982-08-12T00:00:00Z,4886.504,1.7425044,0.0,NaN,0.0,NaN,0.0,NaN
1982-08-13T00:00:00Z,7584.884,1.9121962,0.0,NaN,0.0,NaN,0.0,NaN
1982-08-14T00:00:00Z,7878.3774,1.8863344,2521.0637,2.2184517,0.0,NaN,0.0,NaN
1982-08-15T00:00:00Z,18396.58,1.8765315,4535.593,1.4011915,4716.467,1.4512203,0.0,NaN
1982-08-16T00:00:00Z,35741.83,1.726913,33069.87,1.65949,0.0,NaN,0.0,NaN
1982-08-17T00:00:00Z,69428.266,1.7708029,19310.584,1.5319916,0.0,NaN,0.0,NaN
1982-08-18T00:00:00Z,36324.418,1.8525484,10721.947,1.9334838,0.0,NaN,0.0,NaN
1982-08-19T00:00:00Z,9981.693,2.3188353,0.0,NaN,0.0,NaN,0.0,NaN
1982-08-20T00:00:00Z,1143.6654,2.2818937,0.0,NaN,0.0,NaN,0.0,NaN
1982-08-21T00:00:00Z,27411.81,1.7957639,0.0,NaN,0.0,NaN,0.0,NaN
1982-08-22T00:00:00Z,23734.574,1.6277685,0.0,NaN,0.0,NaN,0.0,NaN
1982-08-23T00:00:00Z,10110.74,2.2707996,11502.261,1.7124982,0.0,NaN,0.0,NaN
1982-08-24T00:00:00Z,42319.902,1.8771667,5310.1426,2.5569103,868.12823,1.8563018,0.0,NaN
1982-08-25T00:00:00Z,20643.402,1.9623604,14278.084,1.9239459,2005.7871,1.7543895,10.659291,1.4365453
1982-08-26T00:00:00Z,8893.946,1.9683714,6104.59,1.7521889,3803.514,1.3274782,1662.7708,1.3510547
1982-08-27T00:00:00Z,32870.414,1.6967722,11329.911,1.4915973,6999.353,1.958608,0.0,NaN
1982-08-28T00:00:00Z,43655.324,1.4603325,36591.562,1.7030894,48234.742,1.9837512,10632.775,1.8735524
1982-08-29T00:00:00Z,68057.34,1.5786475,52794.906,1.7707621,50927.254,1.7229811,10032.994,1.6940949
1982-08-30T00:00:00Z,51269.234,1.7028168,26819.062,1.3265438,24069.73,1.9009142,25165.809,1.543246
1982-08-31T00:00:00Z,81498.39,1.4848683,42581.1,1.4836035,25671.547,1.6104469,1683.7225,1.555885
1982-09-01T00:00:00Z,29131.879,1.4622072,8720.153,1.3301814,-999.0,0.9588624,2660.271,1.4828402
1982-09-02T00:00:00Z,97236.46,1.8166866,20800.6,1.4665121,5024.287,1.7861422,6905.6914,1.4224173
1982-09-03T00:00:00Z,149411.98,2.0028882,28392.486,1.511782,17995.873,1.7460771,6630.7583,1.3770034
1982-09-04T00:00:00Z,141469.58,2.1451705,29424.307,2.1144412,20829.941,1.3787799,20458.77,2.5297937
1982-09-05T00:00:00Z,-999.0,1.1486596,33118.477,1.4836963,25553.705,2.1468322,13933.377,2.5982952
1982-09-06T00:00:00Z,34847.07,1.4462143,11508.597,1.4613895,13358.087,1.4763768,14539.74,1.4078808
1982-09-07T00:00:00Z,66974.74,1.5796552,40938.953,1.9347451,7934.52,2.0029838,0.0,NaN
