time,flow_anomaly_7_day_min,Seup,Selo,location
2016-01-01T00:00:00Z,-0.13155457,0.20505024,-0.47011605,Upper Willamette River
2017-01-01T00:00:00Z,0.40120965,0.73745006,0.06421788,Upper Willamette River
2018-01-01T00:00:00Z,0.15538062,0.49206257,-0.1811586,Upper Willamette River
2019-01-01T00:00:00Z,-0.05525568,0.2810924,-0.39329466,Upper Willamette River
2020-01-01T00:00:00Z,0.04258573,0.3862348,-0.30372918,Upper Willamette River
1981-01-01T00:00:00Z,-0.42180136,-0.054461587,-0.78950894,Oregon Coast
1982-01-01T00:00:00Z,0.06662865,0.43301082,-0.3000764,Oregon Coast
1983-01-01T00:00:00Z,2.4949477,2.8655496,2.1237328,Oregon Coast
1984-01-01T00:00:00Z,1.4188346,1.7877041,1.0495167,Oregon Coast
1985-01-01T00:00:00Z,0.44281918,0.81062376,0.07463822,Oregon Coast
1986-01-01T00:00:00Z,-0.27382687,0.092628844,-0.64060616,Oregon Coast
1987-01-01T00:00:00Z,-0.48786965,-0.12152397,-0.85453546,Oregon Coast
1988-01-01T00:00:00Z,-0.8921845,-0.52545536,-1.259219,Oregon Coast
1989-01-01T00:00:00Z,-0.31415617,0.052376352,-0.6809985,Oregon Coast
1990-01-01T00:00:00Z,-0.013243236,0.353149,-0.37994978,Oregon Coast
1991-01-01T00:00:00Z,-0.24708913,0.119496636,-0.61398435,Oregon Coast
1992-01-01T00:00:00Z,-1.0368361,-0.6703705,-1.4036155,Oregon Coast
1993-01-01T00:00:00Z,-0.28497303,0.08140131,-0.65167576,Oregon Coast
1994-01-01T00:00:00Z,-0.7323652,-0.3659658,-1.0990951,Oregon Coast
1995-01-01T00:00:00Z,-0.5741171,-0.20747639,-0.9410737,Oregon Coast
1996-01-01T00:00:00Z,1.1203758,1.4868011,0.7536162,Oregon Coast
1997-01-01T00:00:00Z,1.1380641,1.504744,0.7710407,Oregon Coast
1998-01-01T00:00:00Z,0.840372,1.2095248,0.47106877,Oregon Coast
1999-01-01T00:00:00Z,0.6551216,1.0225387,0.28744084,Oregon Coast
2000-01-01T00:00:00Z,-0.057669464,0.30984357,-0.42543706,Oregon Coast
2001-01-01T00:00:00Z,-0.5387545,-0.17017709,-0.9077965,Oregon Coast
2002-01-01T00:00:00Z,-0.79576784,-0.42921394,-1.1626562,Oregon Coast
2003-01-01T00:00:00Z,-0.77835536,-0.4116468,-1.1453662,Oregon Coast
2004-01-01T00:00:00Z,-0.15894675,0.20744956,-0.52567095,Oregon Coast
2005-01-01T00:00:00Z,-0.18039599,0.18609017,-0.5472209,Oregon Coast
2006-01-01T00:00:00Z,-0.22123149,0.14539717,-0.5881647,Oregon Coast
2007-01-01T00:00:00Z,-0.26302412,0.10351846,-0.6298801,Oregon Coast
2008-01-01T00:00:00Z,0.53213364,0.8987159,0.1652198,Oregon Coast
2009-01-01T00:00:00Z,-0.27895507,0.08756448,-0.6458054,Oregon Coast
2010-01-01T00:00:00Z,0.063097045,0.42947856,-0.30360183,Oregon Coast
2011-01-01T00:00:00Z,0.8522236,1.2192684,0.48488376,Oregon Coast
2012-01-01T00:00:00Z,0.5225668,0.888933,0.15588465,Oregon Coast
2013-01-01T00:00:00Z,-0.07131462,0.29529247,-0.43822902,Oregon Coast
2014-01-01T00:00:00Z,-0.34839836,0.018334351,-0.7154718,Oregon Coast
2015-01-01T00:00:00Z,-0.8963611,-0.52986556,-1.2631692,Oregon Coast
2016-01-01T00:00:00Z,-0.58434635,-0.2180013,-0.95101374,Oregon Coast
