time,flow_anomaly_7_day_min,Seup,Selo,location
2004-01-01T00:00:00Z,-0.059797186,0.22746256,-0.34555304,Puget Sound
2005-01-01T00:00:00Z,-0.4766169,-0.19163375,-0.7631162,Puget Sound
2006-01-01T00:00:00Z,-0.23961048,0.04573055,-0.5248851,Puget Sound
2007-01-01T00:00:00Z,-0.6960968,-0.41095543,-0.98293024,Puget Sound
2008-01-01T00:00:00Z,0.5640786,0.84963864,0.27654445,Puget Sound
2009-01-01T00:00:00Z,-0.098011784,0.18684681,-0.38340363,Puget Sound
2010-01-01T00:00:00Z,-0.29886785,-0.013164187,-0.58680475,Puget Sound
2011-01-01T00:00:00Z,1.3777822,1.6656805,1.091859,Puget Sound
2012-01-01T00:00:00Z,0.6726132,0.9580042,0.38753688,Puget Sound
2013-01-01T00:00:00Z,0.15552896,0.4405315,-0.12964039,Puget Sound
2014-01-01T00:00:00Z,0.6679853,0.952897,0.38168913,Puget Sound
2015-01-01T00:00:00Z,-0.46212825,-0.17571118,-0.7473734,Puget Sound
2016-01-01T00:00:00Z,0.016603211,0.30156967,-0.26892728,Puget Sound
2017-01-01T00:00:00Z,-0.04480105,0.24020001,-0.3304923,Puget Sound
2018-01-01T00:00:00Z,-0.003285825,0.28221303,-0.28835204,Puget Sound
1981-01-01T00:00:00Z,-0.33956173,0.010458475,-0.68989265,Sacramento Winter
1982-01-01T00:00:00Z,0.43434215,0.78436947,0.084007576,Sacramento Winter
1983-01-01T00:00:00Z,2.9030085,3.2530272,2.552675,Sacramento Winter
1984-01-01T00:00:00Z,1.4321737,1.7821952,1.0818365,Sacramento Winter
1985-01-01T00:00:00Z,-0.06176863,0.28825238,-0.41209975,Sacramento Winter
1986-01-01T00:00:00Z,0.112314776,0.46234003,-0.23801842,Sacramento Winter
1987-01-01T00:00:00Z,-0.42377463,-0.07375514,-0.77410764,Sacramento Winter
1988-01-01T00:00:00Z,-0.64519435,-0.29517448,-0.9955254,Sacramento Winter
1989-01-01T00:00:00Z,-0.6251561,-0.27513584,-0.9754873,Sacramento Winter
1990-01-01T00:00:00Z,-0.5423458,-0.19232623,-0.89267725,Sacramento Winter
1991-01-01T00:00:00Z,-0.94902635,-0.5990067,-1.2993586,Sacramento Winter
1992-01-01T00:00:00Z,-1.211885,-0.861864,-1.5622157,Sacramento Winter
1993-01-01T00:00:00Z,-0.8551243,-0.50510436,-1.2054561,Sacramento Winter
1994-01-01T00:00:00Z,-0.8936419,-0.5436213,-1.2439727,Sacramento Winter
1995-01-01T00:00:00Z,-0.5249374,-0.17491609,-0.8752681,Sacramento Winter
1996-01-01T00:00:00Z,0.6530104,1.0030303,0.30267924,Sacramento Winter
1997-01-01T00:00:00Z,0.284886,0.63490874,-0.06544573,Sacramento Winter
1998-01-01T00:00:00Z,0.6122128,0.96224564,0.26187414,Sacramento Winter
1999-01-01T00:00:00Z,1.59827,1.9482905,1.2479349,Sacramento Winter
2000-01-01T00:00:00Z,0.67190075,1.0219204,0.32156846,Sacramento Winter
2001-01-01T00:00:00Z,-0.22356568,0.12645493,-0.57389677,Sacramento Winter
2002-01-01T00:00:00Z,-0.2712312,0.07879166,-0.62156296,Sacramento Winter
2003-01-01T00:00:00Z,-0.026312409,0.32370734,-0.37664375,Sacramento Winter
2004-01-01T00:00:00Z,0.38458425,0.7346038,0.034252748,Sacramento Winter
2005-01-01T00:00:00Z,0.22259825,0.5726182,-0.12773295,Sacramento Winter
2006-01-01T00:00:00Z,1.1757691,1.5257894,0.82543796,Sacramento Winter
2007-01-01T00:00:00Z,0.15911588,0.50913596,-0.19121794,Sacramento Winter
2008-01-01T00:00:00Z,-0.1352907,0.21472904,-0.48562437,Sacramento Winter
2009-01-01T00:00:00Z,-0.34002832,0.009991469,-0.6903615,Sacramento Winter
2010-01-01T00:00:00Z,-0.22979254,0.120229565,-0.5801242,Sacramento Winter
