time,variable,value_character,value_numeric,value_type
1991-11-01T00:00:00Z,vwnd,NA,2.522059,numeric
1991-12-01T00:00:00Z,vwnd,NA,2.478426,numeric
1992-01-01T00:00:00Z,vwnd,NA,3.103972,numeric
1992-03-01T00:00:00Z,vwnd,NA,-2.125784,numeric
1992-04-01T00:00:00Z,vwnd,NA,1.688687,numeric
1992-05-01T00:00:00Z,vwnd,NA,-5.145676,numeric
1992-06-01T00:00:00Z,vwnd,NA,-2.235854,numeric
1992-07-01T00:00:00Z,vwnd,NA,-3.112314,numeric
1992-08-01T00:00:00Z,vwnd,NA,-2.553981,numeric
1992-09-01T00:00:00Z,vwnd,NA,-1.609659,numeric
1992-10-01T00:00:00Z,vwnd,NA,-0.006812,numeric
1992-11-01T00:00:00Z,vwnd,NA,1.431224,numeric
1992-12-01T00:00:00Z,vwnd,NA,1.810641,numeric
1993-01-01T00:00:00Z,vwnd,NA,2.138705,numeric
1993-02-01T00:00:00Z,vwnd,NA,0.189812,numeric
1993-03-01T00:00:00Z,vwnd,NA,1.338897,numeric
1993-04-01T00:00:00Z,vwnd,NA,4.356417,numeric
1993-05-01T00:00:00Z,vwnd,NA,1.52967,numeric
1993-06-01T00:00:00Z,vwnd,NA,-2.167194,numeric
1993-07-01T00:00:00Z,vwnd,NA,-3.36863,numeric
1993-08-01T00:00:00Z,vwnd,NA,-2.742179,numeric
1993-09-01T00:00:00Z,vwnd,NA,-2.538507,numeric
1993-10-01T00:00:00Z,vwnd,NA,-0.338798,numeric
1993-11-01T00:00:00Z,vwnd,NA,-0.855237,numeric
1993-12-01T00:00:00Z,vwnd,NA,7.317453,numeric
1994-03-01T00:00:00Z,vwnd,NA,1.086861,numeric
1994-04-01T00:00:00Z,vwnd,NA,0.074722,numeric
1994-05-01T00:00:00Z,vwnd,NA,-1.704871,numeric
1994-06-01T00:00:00Z,vwnd,NA,-1.605014,numeric
1994-07-01T00:00:00Z,vwnd,NA,-4.56685,numeric
1994-08-01T00:00:00Z,vwnd,NA,-1.923378,numeric
1995-05-01T00:00:00Z,vwnd,NA,-3.992049,numeric
1995-06-01T00:00:00Z,vwnd,NA,-1.833986,numeric
1995-07-01T00:00:00Z,vwnd,NA,-2.307827,numeric
1995-08-01T00:00:00Z,vwnd,NA,-1.641655,numeric
1995-09-01T00:00:00Z,vwnd,NA,-0.291888,numeric
1995-10-01T00:00:00Z,vwnd,NA,-0.962027,numeric
1995-11-01T00:00:00Z,vwnd,NA,4.003933,numeric
1995-12-01T00:00:00Z,vwnd,NA,3.858514,numeric
1996-01-01T00:00:00Z,vwnd,NA,1.535967,numeric
1996-02-01T00:00:00Z,vwnd,NA,2.437861,numeric
1996-03-01T00:00:00Z,vwnd,NA,-0.367297,numeric
1996-04-01T00:00:00Z,vwnd,NA,4.054381,numeric
1996-05-01T00:00:00Z,vwnd,NA,-2.340872,numeric
1996-06-01T00:00:00Z,vwnd,NA,-3.301697,numeric
1996-07-01T00:00:00Z,vwnd,NA,-3.960352,numeric
1996-08-01T00:00:00Z,vwnd,NA,-1.444195,numeric
