time,variable,value_character,value_numeric,value_type
1991-11-01T00:00:00Z,SST,NA,11.66,numeric
1991-12-01T00:00:00Z,SST,NA,10.332,numeric
1992-01-01T00:00:00Z,SST,NA,9.942,numeric
1992-02-01T00:00:00Z,SST,NA,10.767,numeric
1992-03-01T00:00:00Z,SST,NA,11.549,numeric
1992-04-01T00:00:00Z,SST,NA,11.927,numeric
1992-05-01T00:00:00Z,SST,NA,12.941,numeric
1992-06-01T00:00:00Z,SST,NA,13.588,numeric
1992-07-01T00:00:00Z,SST,NA,13.823,numeric
1992-08-01T00:00:00Z,SST,NA,13.328,numeric
1992-09-01T00:00:00Z,SST,NA,12.048,numeric
1992-10-01T00:00:00Z,SST,NA,12.334,numeric
1992-11-01T00:00:00Z,SST,NA,12.278,numeric
1992-12-01T00:00:00Z,SST,NA,10.854,numeric
1993-01-01T00:00:00Z,SST,NA,9.887,numeric
1993-02-01T00:00:00Z,SST,NA,10.079,numeric
1993-03-01T00:00:00Z,SST,NA,10.153,numeric
1993-04-01T00:00:00Z,SST,NA,10.837,numeric
1993-05-01T00:00:00Z,SST,NA,12.52,numeric
1993-06-01T00:00:00Z,SST,NA,14.644,numeric
1993-07-01T00:00:00Z,SST,NA,15.381,numeric
1993-08-01T00:00:00Z,SST,NA,14.152,numeric
1993-09-01T00:00:00Z,SST,NA,12.233,numeric
1993-10-01T00:00:00Z,SST,NA,11.932,numeric
1993-11-01T00:00:00Z,SST,NA,10.454,numeric
1993-12-01T00:00:00Z,SST,NA,10.007,numeric
1994-03-01T00:00:00Z,SST,NA,10.221,numeric
1994-04-01T00:00:00Z,SST,NA,11.053,numeric
1994-05-01T00:00:00Z,SST,NA,12.663,numeric
1994-06-01T00:00:00Z,SST,NA,14.044,numeric
1995-05-01T00:00:00Z,SST,NA,12.109,numeric
1995-06-01T00:00:00Z,SST,NA,12.915,numeric
1995-07-01T00:00:00Z,SST,NA,15.093,numeric
1995-08-01T00:00:00Z,SST,NA,14.088,numeric
1995-09-01T00:00:00Z,SST,NA,14.942,numeric
1995-10-01T00:00:00Z,SST,NA,14.814,numeric
1995-11-01T00:00:00Z,SST,NA,11.995,numeric
1995-12-01T00:00:00Z,SST,NA,11.998,numeric
1996-01-01T00:00:00Z,SST,NA,11.564,numeric
1996-02-01T00:00:00Z,SST,NA,10.881,numeric
1996-03-01T00:00:00Z,SST,NA,10.915,numeric
1996-04-01T00:00:00Z,SST,NA,11.321,numeric
1996-05-01T00:00:00Z,SST,NA,12.463,numeric
1996-06-01T00:00:00Z,SST,NA,13.517,numeric
1996-07-01T00:00:00Z,SST,NA,11.948,numeric
