time,variable,value_character,value_numeric,value_type
1982-04-01T00:00:00Z,vwnd,NA,-0.0647541,numeric
1982-05-01T00:00:00Z,vwnd,NA,-0.0567935,numeric
1982-06-01T00:00:00Z,vwnd,NA,-0.3548117,numeric
1982-07-01T00:00:00Z,vwnd,NA,0.4161507,numeric
1982-08-01T00:00:00Z,vwnd,NA,0.0862534,numeric
1982-09-01T00:00:00Z,vwnd,NA,-0.0445063,numeric
1982-10-01T00:00:00Z,vwnd,NA,-1.1227763,numeric
1982-11-01T00:00:00Z,vwnd,NA,-0.3833333,numeric
1982-12-01T00:00:00Z,vwnd,NA,-2.029189,numeric
1983-01-01T00:00:00Z,vwnd,NA,-0.2012228,numeric
1983-02-01T00:00:00Z,vwnd,NA,-0.6159159,numeric
1983-03-01T00:00:00Z,vwnd,NA,-0.8009447,numeric
1983-04-01T00:00:00Z,vwnd,NA,-0.5673239,numeric
1983-05-01T00:00:00Z,vwnd,NA,-0.9125846,numeric
1983-06-01T00:00:00Z,vwnd,NA,-0.0299859,numeric
1983-07-01T00:00:00Z,vwnd,NA,-0.1824798,numeric
1983-08-01T00:00:00Z,vwnd,NA,-0.4012162,numeric
1983-09-01T00:00:00Z,vwnd,NA,-0.4901408,numeric
1983-10-01T00:00:00Z,vwnd,NA,-0.6991792,numeric
1983-11-01T00:00:00Z,vwnd,NA,-1.3946779,numeric
1983-12-01T00:00:00Z,vwnd,NA,-1.103622,numeric
1984-01-01T00:00:00Z,vwnd,NA,-1.4656757,numeric
1984-02-01T00:00:00Z,vwnd,NA,-1.5791304,numeric
1984-03-01T00:00:00Z,vwnd,NA,-0.7130769,numeric
1984-04-01T00:00:00Z,vwnd,NA,-1.3912256,numeric
1984-05-01T00:00:00Z,vwnd,NA,-0.1817814,numeric
1984-06-01T00:00:00Z,vwnd,NA,0.0638387,numeric
1984-07-01T00:00:00Z,vwnd,NA,0.0833109,numeric
1984-08-01T00:00:00Z,vwnd,NA,0.63607,numeric
1984-09-01T00:00:00Z,vwnd,NA,0.073324,numeric
1984-10-01T00:00:00Z,vwnd,NA,-0.9928475,numeric
1984-11-01T00:00:00Z,vwnd,NA,-0.5296503,numeric
1984-12-01T00:00:00Z,vwnd,NA,-0.3647376,numeric
1985-01-01T00:00:00Z,vwnd,NA,-1.0515478,numeric
1985-02-01T00:00:00Z,vwnd,NA,-0.8204173,numeric
1985-03-01T00:00:00Z,vwnd,NA,-0.8350949,numeric
1985-04-01T00:00:00Z,vwnd,NA,-0.4456583,numeric
1985-05-01T00:00:00Z,vwnd,NA,-0.0858871,numeric
1985-06-01T00:00:00Z,vwnd,NA,0.2229805,numeric
1985-07-01T00:00:00Z,vwnd,NA,0.3213514,numeric
1985-08-01T00:00:00Z,vwnd,NA,0.1418354,numeric
1985-09-01T00:00:00Z,vwnd,NA,-0.3981894,numeric
1985-10-01T00:00:00Z,vwnd,NA,-0.308637,numeric
1985-11-01T00:00:00Z,vwnd,NA,-0.3056944,numeric
1985-12-01T00:00:00Z,vwnd,NA,-1.5273936,numeric
1986-01-01T00:00:00Z,vwnd,NA,0.6609302,numeric
1986-02-01T00:00:00Z,vwnd,NA,-0.2518741,numeric
1986-03-01T00:00:00Z,vwnd,NA,-0.0250678,numeric
1986-04-01T00:00:00Z,vwnd,NA,-0.2937238,numeric
1986-05-01T00:00:00Z,vwnd,NA,-0.082973,numeric
1986-06-01T00:00:00Z,vwnd,NA,-0.0921897,numeric
1986-07-01T00:00:00Z,vwnd,NA,0.4316285,numeric
1986-08-01T00:00:00Z,vwnd,NA,-0.3626685,numeric
1986-09-01T00:00:00Z,vwnd,NA,0.1402507,numeric
1986-10-01T00:00:00Z,vwnd,NA,-0.4919837,numeric
1986-11-01T00:00:00Z,vwnd,NA,-0.8984286,numeric
1986-12-01T00:00:00Z,vwnd,NA,-0.9009434,numeric
1987-01-01T00:00:00Z,vwnd,NA,-1.4388283,numeric
1987-02-01T00:00:00Z,vwnd,NA,-1.0527027,numeric
1987-03-01T00:00:00Z,vwnd,NA,-0.8032345,numeric
1987-04-01T00:00:00Z,vwnd,NA,0.0973538,numeric
1987-05-01T00:00:00Z,vwnd,NA,0.0447581,numeric
1987-06-01T00:00:00Z,vwnd,NA,0.2371349,numeric
1987-07-01T00:00:00Z,vwnd,NA,0.4462988,numeric
1987-08-01T00:00:00Z,vwnd,NA,-0.1452681,numeric
1987-10-01T00:00:00Z,vwnd,NA,-0.2181941,numeric
1987-11-01T00:00:00Z,vwnd,NA,-1.0112813,numeric
1987-12-01T00:00:00Z,vwnd,NA,-1.7304173,numeric
1988-01-01T00:00:00Z,vwnd,NA,-0.7891452,numeric
1988-02-01T00:00:00Z,vwnd,NA,-0.8414141,numeric
1988-03-01T00:00:00Z,vwnd,NA,-0.6546559,numeric
1988-04-01T00:00:00Z,vwnd,NA,0.3877266,numeric
1988-05-01T00:00:00Z,vwnd,NA,-0.8113667,numeric
1988-06-01T00:00:00Z,vwnd,NA,-0.2497914,numeric
1988-07-01T00:00:00Z,vwnd,NA,0.3222073,numeric
1988-08-01T00:00:00Z,vwnd,NA,-0.0907984,numeric
1988-09-01T00:00:00Z,vwnd,NA,-0.2055788,numeric
1988-10-01T00:00:00Z,vwnd,NA,-0.1387618,numeric
1988-11-01T00:00:00Z,vwnd,NA,-0.5892308,numeric
1988-12-01T00:00:00Z,vwnd,NA,-1.133871,numeric
1989-01-01T00:00:00Z,vwnd,NA,-2.0208333,numeric
1989-02-01T00:00:00Z,vwnd,NA,-1.3610119,numeric
1989-03-01T00:00:00Z,vwnd,NA,-0.676703,numeric
1989-04-01T00:00:00Z,vwnd,NA,-0.3827538,numeric
1989-05-01T00:00:00Z,vwnd,NA,-0.1774951,numeric
1989-10-01T00:00:00Z,vwnd,NA,-0.4424594,numeric
1989-11-01T00:00:00Z,vwnd,NA,-0.7791377,numeric
1989-12-01T00:00:00Z,vwnd,NA,-1.1640054,numeric
1990-01-01T00:00:00Z,vwnd,NA,-1.4674293,numeric
1990-02-01T00:00:00Z,vwnd,NA,-2.0833085,numeric
1990-03-01T00:00:00Z,vwnd,NA,-1.8560054,numeric
1990-04-01T00:00:00Z,vwnd,NA,-0.9306294,numeric
1990-05-01T00:00:00Z,vwnd,NA,-2.4843876,numeric
1990-06-01T00:00:00Z,vwnd,NA,-1.4580646,numeric
1990-07-01T00:00:00Z,vwnd,NA,-1.3063599,numeric
1990-08-01T00:00:00Z,vwnd,NA,-1.2013495,numeric
1990-09-01T00:00:00Z,vwnd,NA,-0.8074144,numeric
1990-10-01T00:00:00Z,vwnd,NA,-0.505132,numeric
1990-11-01T00:00:00Z,vwnd,NA,-2.0936022,numeric
1990-12-01T00:00:00Z,vwnd,NA,-1.6211022,numeric
1991-01-01T00:00:00Z,vwnd,NA,-1.3994616,numeric
1991-02-01T00:00:00Z,vwnd,NA,-0.4867647,numeric
1991-03-01T00:00:00Z,vwnd,NA,-0.5674208,numeric
1991-04-01T00:00:00Z,vwnd,NA,-1.2962343,numeric
1991-05-01T00:00:00Z,vwnd,NA,-1.3137281,numeric
1991-06-01T00:00:00Z,vwnd,NA,-0.1316667,numeric
1991-07-01T00:00:00Z,vwnd,NA,0.3518219,numeric
1991-08-01T00:00:00Z,vwnd,NA,0.1106901,numeric
1991-09-01T00:00:00Z,vwnd,NA,-0.1364017,numeric
1991-10-01T00:00:00Z,vwnd,NA,-1.2733154,numeric
1991-11-01T00:00:00Z,vwnd,NA,-1.5119048,numeric
1991-12-01T00:00:00Z,vwnd,NA,-0.3182927,numeric
1992-01-01T00:00:00Z,vwnd,NA,-1.4141892,numeric
1992-02-01T00:00:00Z,vwnd,NA,0.0219796,numeric
1992-03-01T00:00:00Z,vwnd,NA,0.3767253,numeric
1992-04-01T00:00:00Z,vwnd,NA,-0.7831711,numeric
1992-05-01T00:00:00Z,vwnd,NA,0.0145749,numeric
1992-06-01T00:00:00Z,vwnd,NA,-0.7824268,numeric
1992-07-01T00:00:00Z,vwnd,NA,-0.2978408,numeric
1992-08-01T00:00:00Z,vwnd,NA,-0.4074425,numeric
1992-09-01T00:00:00Z,vwnd,NA,-0.9136872,numeric
1992-10-01T00:00:00Z,vwnd,NA,-0.5600271,numeric
1992-11-01T00:00:00Z,vwnd,NA,-2.0516174,numeric
1992-12-01T00:00:00Z,vwnd,NA,-1.3465306,numeric
1993-01-01T00:00:00Z,vwnd,NA,-0.1361644,numeric
1993-02-01T00:00:00Z,vwnd,NA,0.4960876,numeric
1993-03-01T00:00:00Z,vwnd,NA,-0.7592033,numeric
1993-04-01T00:00:00Z,vwnd,NA,-1.648324,numeric
1993-05-01T00:00:00Z,vwnd,NA,-0.7388363,numeric
1993-06-01T00:00:00Z,vwnd,NA,-0.2590529,numeric
1993-07-01T00:00:00Z,vwnd,NA,0.6389189,numeric
1993-08-01T00:00:00Z,vwnd,NA,-0.0406504,numeric
1993-09-01T00:00:00Z,vwnd,NA,-0.0439331,numeric
1993-10-01T00:00:00Z,vwnd,NA,-0.1801619,numeric
1993-11-01T00:00:00Z,vwnd,NA,-0.7602041,numeric
1993-12-01T00:00:00Z,vwnd,NA,-1.1481133,numeric
1994-01-01T00:00:00Z,vwnd,NA,-1.1434022,numeric
1994-02-01T00:00:00Z,vwnd,NA,-0.9079618,numeric
1994-03-01T00:00:00Z,vwnd,NA,-0.7252161,numeric
1994-04-01T00:00:00Z,vwnd,NA,-1.016474,numeric
1994-05-01T00:00:00Z,vwnd,NA,-0.1469676,numeric
1994-06-01T00:00:00Z,vwnd,NA,-0.1627273,numeric
1994-07-01T00:00:00Z,vwnd,NA,-0.6309735,numeric
1994-08-01T00:00:00Z,vwnd,NA,-0.0958779,numeric
1994-09-01T00:00:00Z,vwnd,NA,-0.8609177,numeric
1994-10-01T00:00:00Z,vwnd,NA,-0.5626214,numeric
1994-11-01T00:00:00Z,vwnd,NA,-2.2084775,numeric
1994-12-01T00:00:00Z,vwnd,NA,-1.1973333,numeric
1995-01-01T00:00:00Z,vwnd,NA,-0.0253012,numeric
1995-02-01T00:00:00Z,vwnd,NA,-0.2004894,numeric
1995-03-01T00:00:00Z,vwnd,NA,-0.2032308,numeric
1995-04-01T00:00:00Z,vwnd,NA,-1.9075733,numeric
1995-05-01T00:00:00Z,vwnd,NA,-0.4642965,numeric
1995-06-01T00:00:00Z,vwnd,NA,-0.1315693,numeric
1995-07-01T00:00:00Z,vwnd,NA,-0.152883,numeric
1995-08-01T00:00:00Z,vwnd,NA,-0.8122642,numeric
1995-09-01T00:00:00Z,vwnd,NA,-0.700838,numeric
1995-10-01T00:00:00Z,vwnd,NA,0.2131436,numeric
1995-11-01T00:00:00Z,vwnd,NA,-0.2495787,numeric
1995-12-01T00:00:00Z,vwnd,NA,-1.1174797,numeric
1996-01-01T00:00:00Z,vwnd,NA,-0.9027285,numeric
1996-02-01T00:00:00Z,vwnd,NA,-0.4936672,numeric
1996-03-01T00:00:00Z,vwnd,NA,-0.664071,numeric
1996-04-01T00:00:00Z,vwnd,NA,-1.0627451,numeric
1996-05-01T00:00:00Z,vwnd,NA,-0.1972715,numeric
1996-06-01T00:00:00Z,vwnd,NA,-0.1039886,numeric
1996-07-01T00:00:00Z,vwnd,NA,-0.2727648,numeric
1996-08-01T00:00:00Z,vwnd,NA,-0.2620924,numeric
1996-09-01T00:00:00Z,vwnd,NA,0.4780112,numeric
1996-10-01T00:00:00Z,vwnd,NA,-0.5685871,numeric
1996-11-01T00:00:00Z,vwnd,NA,-1.0946143,numeric
1996-12-01T00:00:00Z,vwnd,NA,0.1710991,numeric
1997-01-01T00:00:00Z,vwnd,NA,-0.5645604,numeric
1997-02-01T00:00:00Z,vwnd,NA,-1.9944359,numeric
1997-03-01T00:00:00Z,vwnd,NA,-0.5746269,numeric
1997-04-01T00:00:00Z,vwnd,NA,-1.2184248,numeric
